#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;x
EVTDESC_Plus_1115;Languishing in prison as you are, it's several days before you hear the news that [From.GetTitledFirstName] has declared you unfit to inherit [From.GetHerHis] titles, even though the laws of the [From.PrimaryTitle.GetFullName] say it should be so. As unsurprised as you are, you know there are those who would support you... if you could ever get out of here.;;Da du im Gefängnis schmachtest, dauert es einige Tage, bis du die Nachricht erhältst, dass [From.GetTitledFirstName] dich für unfähig erklärt hat, [From.GetHerHis] Titel zu erben, obwohl die Gesetze des [From.PrimaryTitle.GetFullName] es so vorsehen. So wenig überrascht Ihr auch seid, Ihr wisst, dass es diejenigen gibt, die Euch unterstützen würden ... wenn Ihr jemals hier herauskommen könntet.;;;x
EVTOPTB_Plus_1115;There will be a reckoning once I am free;;Es wird eine Abrechnung geben, sobald ich frei bin.;;;x
EVTDESC_Plus_1120;The situation with [From.GetTitledFirstName] has changed, and perhaps the time has come for a reconciliation. It will not be easy, of course... your council hums and haws over the idea of you going back on your decree, as lingering bad feelings will persist regardless, but it is possible.;;Die Situation mit [From.GetTitledFirstName] hat sich geändert, und vielleicht ist die Zeit für eine Versöhnung gekommen. Es wird natürlich nicht leicht sein... Euer Rat brummt und zaudert bei dem Gedanken, dass Ihr Euren Beschluss rückgängig machen könntet, denn die schlechten Gefühle werden trotzdem weiterbestehen, aber es ist möglich.;;;x
EVTOPTA_Plus_1120;He is my son--that is all that matters;;Er ist mein Sohn, das ist alles, was zählt.;;;x
EVTOPTB_Plus_1120;She is my daughter--that is all that matters;;Sie ist meine Tochter, das ist alles was zählt;;;x
EVTOPTC_Plus_1120;Perhaps they are right;;Vielleicht haben sie Recht;;;x
EVTDESC_Plus_1121;Some good news! The bad blood between [From.GetTitledFirstName] and [FromFrom.GetTitledFirstName] has been settled, with [FromFrom.GetTitledFirstName] being granted full inheritance rights once again... even if some are grumbling at [From.GetTitledFirstName]'s arbitrary decrees.;;Eine gute Nachricht! Das böse Blut zwischen [From.GetTitledFirstName] und [FromFrom.GetTitledFirstName] wurde beigelegt, indem [FromFrom.GetTitledFirstName] wieder das volle Erbrecht zugesprochen wurde... auch wenn einige über die willkürlichen Verfügungen von [From.GetTitledFirstName] schimpfen.;;;x
EVTOPTA_Plus_1121;[FromFrom.GetTitledFirstName] should be pleased, at least;;[From.GetTitledFirstName] sollte zumindest zufrieden sein;;;x
EVTDESC_Plus_1125;It appears the impossible has happened: [From.GetTitledFirstName] has decided to reconcile, and has decreed that you once again enjoy full inheritance rights in the [From.PrimaryTitle.GetFullName].;;Es scheint, dass das Unmögliche passiert ist: [From.GetTitledFirstName] hat beschlossen, sich zu versöhnen, und verfügt, dass Sie wieder das volle Erbrecht am [From.PrimaryTitle.GetFullName] genießen.;;;x
EVTDESC_Plus_1131;With the recent death of [From.GetTitledFirstName], [From.GetHerHis] decree regarding your inheritance rights no longer applies.;;Mit dem kürzlichen Tod von [From.GetTitledFirstName] gilt [From.GetHerHis] Verfügung bezüglich Ihrer Erbrechte nicht mehr.;;;x
EVTOPTA_Plus_1131;[From.GetSheHeCap] will not be missed;;[From.GetSheHeCap] wird nicht vermisst werden;;;x
# Also used in base_family_events.txt
evt_relative_might_revolt;§RWARNING:§! [From.GetFirstName] might not passively accept your decision!\n;;§RWARNUNG:§! [From.GetFirstName] wird Ihre Entscheidung möglicherweise nicht tatenlos hinnehmen!\n;;;x
learns_disinheritance;Receives word of their disinheritance\n;;Erhält Nachricht von seiner Enterbung\n;;;x
learns_reconciliation;Learns of the intended reconciliation\n;;Erfährt von der beabsichtigten Versöhnung\n;;;x
LOOKING_FOR_SYMPATHETIC_LORD;Look for a sympathetic court to move to\n;;Suchen Sie nach einem verständnisvollen Gericht, an das Sie sich wenden können\n;;;x
