#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;x
EVTDESC_Plus_1412;All construction on the new temple has halted, with [From.GetTitledFirstName] declaring it an impossible task. Unless someone appears soon to take [From.GetHerHis] place, the workers will have scattered to the winds and all hope of the project finishing will vanish.;;Die Bauarbeiten am neuen Tempel sind zum Stillstand gekommen, da [From.GetTitledFirstName] sie für unmöglich erklärt hat. Wenn nicht bald jemand auftaucht, um den Platz von [From.GetHerHis] einzunehmen, werden die Arbeiter in alle Winde zerstreut sein und alle Hoffnung auf eine Fertigstellung des Projekts wird sich in Luft auflösen.;;;x
EVTDESC_Plus_1413;My [Root.GetLordLady],\nWould that I had better news to give you. I fear the site where I hoped to erect the [Root.Religion.GetName] temple is no longer suitable. Unless somewhere else can be found, I fear I shall have to abandon my quest in disgrace.\n\nWith respect,\n[From.GetTitledName];;Meine [Root.GetLordLady], ich wünschte, ich hätte Euch bessere Nachrichten zu überbringen. Ich fürchte, der Ort, an dem ich den [Root.Religion.GetName]-Tempel zu errichten hoffte, ist nicht mehr geeignet. Wenn kein anderer Ort gefunden werden kann, fürchte ich, dass ich meine Suche in Schande aufgeben muss.\n\nMit Respekt,\n[From.GetTitledName];;;x
EVTOPTA_Plus_1413;I have just the place in mind...;;Ich habe genau den richtigen Ort im Sinn...;;;x
EVTDESC_Plus_1414;With no-one to urge the locals to continue working, the temple construction in [Root.GetName] has been halted. Unless someone can be found to resume the task, it will have to be abandoned.;;Da es niemanden gibt, der die Einheimischen dazu drängt, die Arbeit fortzusetzen, wurde der Bau des Tempels in [Root.GetName] gestoppt. Wenn sich nicht jemand findet, der die Arbeit wieder aufnimmt, muss er aufgegeben werden.;;;x
EVTOPTA_Plus_1414;Someone will be found to continue construction;;Es wird sich jemand finden, der den Bau fortsetzt;;;x
EVTOPTB_Plus_1414;Sadly, there is nothing that can be done;;Leider kann man nichts tun;;;x
EVTOPTA_Plus_1420;Pay for it myself;;selbst dafür bezahlen;;;x
EVTOPTB_Plus_1420;Ask my liege for help;;Meinen Lehnsherrn um Hilfe bitten;;;x
EVTDESC_Plus_1421;My [Root.GetLordLady],\nConstruction efforts on the new [Root.Religion.GetName] temple have encountered unforeseen difficulties, and I fear I am completely without resources to continue. I beg you for coin, and I swear by [Root.Religion.GetRandomGodName] it will be put to good use.\n\nYour humble servant,\n[From.GetTitledFirstName];;Meine [Root.GetLordLady],\nBaubemühungen am neuen [Root.Religion.GetName] Tempel sind auf unvorhergesehene Schwierigkeiten gestoßen, und ich fürchte, ich habe keine Mittel mehr, um weiterzumachen. Ich bitte Euch um Münzen, und ich schwöre bei [Root.Religion.GetRandomGodName], dass sie für einen guten Zweck verwendet werden.\nDein bescheidener Diener,\n[From.GetTitledFirstName];;;x
EVTOPTA_Plus_1421;Of course I will help [From.GetHerHim];;Natürlich werde ich [From.GetHerHim] helfen.;;;x
EVTOPTB_Plus_1421;I can offer [From.GetHerHim] nothing;;Ich kann [From.GetHerHim] nichts anbieten;;;x
EVTDESC_Plus_1422;[From.Location.GetName] would be the perfect place to construct a new [Root.Religion.GetName] temple. All that remains is inspiring a pious and ambitious enough courtier to lead the construction and become its servant of [Root.Religion.GetHighGodName] once the temple is completed.;;[From.Location.GetName] wäre der perfekte Ort, um einen neuen [Root.Religion.GetName] Tempel zu errichten. Alles, was bleibt, ist, einen frommen und ehrgeizigen Höfling zu inspirieren, der den Bau leitet und nach Fertigstellung des Tempels dessen Diener von [Root.Religion.GetHighGodName] wird.;;;x
EVTOPTA_Plus_1422;I choose [first_temple_choice.GetTitledFirstNameNoRegnal];;Ich wähle [first_temple_choice.GetTitledFirstNameNoRegnal];;;x
EVTOPTB_Plus_1422;I choose [second_temple_choice.GetTitledFirstNameNoRegnal];;Ich wähle [second_temple_choice.GetTitledFirstNameNoRegnal];;;x
EVTOPTC_Plus_1422;I choose [third_temple_choice.GetTitledFirstNameNoRegnal];;Ich wähle [third_temple_choice.GetTitledFirstNameNoRegnal];;;x
EVTOPTD_Plus_1422;Perhaps not, then;;Vielleicht nicht, dann;;;x
EVTDESC_Plus_1426;Good news! [From.GetFirstName] has completed work on the new [From.Religion.GetName] temple, assuming [From.GetHerHis] place as its [From.PrimaryTitle.GetRulerTitle]. All of [Root.PrimaryTitle.GetName] rejoices, and a week of celebration has been called for.;;Gute Nachrichten! [From.GetFirstName] hat die Arbeiten am neuen [From.Religion.GetName] Tempel abgeschlossen und [From.GetHerHis] als [From.PrimaryTitle.GetRulerTitle] übernommen. Ganz [Root.PrimaryTitle.GetName] jubelt, und eine Woche des Feierns ist angesagt.;;;x
EVTNAME_Plus_1430;New City Construction;;Bau einer neuen Stadt;;;x
EVTDESC_Plus_1430;It has taken years, but finally you have located a suitable site in [Root.Location.GetName] which is both defensible as well as suitable for merchants and tribal leaders alike to gather in a city.;;Es hat Jahre gedauert, aber endlich habt Ihr in [Root.Location.GetName] einen geeigneten Ort gefunden, der sowohl zu verteidigen als auch für Händler und Stammesführer gleichermaßen geeignet ist, um sich in einer Stadt zu versammeln.;;;x
EVTOPTA_Plus_1430;I should tell [Root.Liege.GetTitledFirstNameNoRegnal] at once!;;Das sollte ich [Root.Liege.GetTitledFirstNameNoRegnal] sofort mitteilen!;;;x
EVTDESC_Plus_1431;Your [Root.GetTreasurerName], [Root.job_treasurer.GetTitledFirstNameNoRegnal], has discovered a site in [new_city_location.GetName] suitable for building a new city, a place which both merchants and [Root.PrimaryTitle.GetAdjective] leaders believe could support a large number of your people. It will, however, require a fair investment of both time and effort.;;Euer [Root.GetTreasurerName], [Root.job_treasurer.GetTitledFirstNameNoRegnal], hat einen Ort in [new_city_location.GetName] entdeckt, der sich für den Bau einer neuen Stadt eignet, einen Ort, von dem sowohl Händler als auch [Root.PrimaryTitle.GetAdjective] Stammesführer glauben, dass er eine große Anzahl Eures Volkes aufnehmen könnte. Es wird jedoch eine angemessene Investition von Zeit und Mühe erfordern.;;;x
EVTOPTA_Plus_1431;My coffers will fund this project;;Meine Schatzkammern werden dieses Projekt finanzieren;;;x
EVTOPTB_Plus_1431;Everyone in [Root.PrimaryTitle.GetName] will participate;;Jeder in [Root.PrimaryTitle.GetName] wird sich beteiligen;;;x
EVTOPTC_Plus_1431;We cannot afford such an indulgence;;Wir können uns eine solche Nachsicht nicht leisten;;;x
EVTDESC_Plus_1433;The war raging in [Root.GetName] has ruined the construction that was underway for the new city. The effort will need to be restarted from scratch.;;Der Krieg, der in [Root.GetName] tobt, hat die Bauarbeiten für die neue Stadt zunichte gemacht. Die Bemühungen müssen von Grund auf neu begonnen werden.;;;x
EVTDESC_Plus_1434;There is an issue with the city construction currently underway in [Root.GetName]: a fire destroyed a number of buildings after an accident, and there is a rumor amongst the workers that the site is haunted. It will take considerable convincing to get work to continue.;;Es gibt ein Problem mit dem derzeitigen Bau der Stadt in [Root.GetName]: Ein Feuer hat nach einem Unfall eine Reihe von Gebäuden zerstört, und unter den Arbeitern geht das Gerücht um, dass es auf der Baustelle spukt. Es wird viel Überzeugungsarbeit nötig sein, um die Arbeit fortzusetzen.;;;x
EVTOPTA_Plus_1434;Additional coin will convince them, I'm certain;;Zusätzliche Münzen werden sie überzeugen, da bin ich mir sicher.;;;x
EVTOPTB_Plus_1434;They will continue because the [Root.PrimaryTitle.GetRulerTitle] tell them to!;;Sie werden weitermachen, weil der [Root.PrimaryTitle.GetRulerTitle] es ihnen befiehlt!;;;x
EVTOPTC_Plus_1434;Then we must abandon the project;;Dann müssen wir das Projekt aufgeben;;;x
EVTDESC_Plus_1435;It seems several of your overseers have pushed the workers too far. There have been several riots in [Root.GetName], and while construction has not been delayed yet it certainly may come to that if the riots spread further.;;Es scheint, dass einige Eurer Aufseher die Arbeiter zu weit getrieben haben. In [Root.GetName] hat es mehrere Unruhen gegeben, und obwohl sich die Bauarbeiten noch nicht verzögert haben, kann es durchaus dazu kommen, wenn sich die Unruhen weiter ausbreiten.;;;x
EVTOPTA_Plus_1435;We will need to keep an eye on things;;Wir werden die Dinge im Auge behalten müssen.;;;x
EVTDESC_Plus_1436_tribal;A dispute has arisen with merchants in [Root.GetName], many of whom are unaccustomed to the idea of setting up in buildings as we are asking them to. They prefer their traditional methods, they say. Unless we get the merchants on board with the new city, it will never be completed.;;Es ist ein Streit mit den Händlern in [Root.GetName] entstanden, von denen viele nicht an die Idee gewöhnt sind, sich in Gebäuden niederzulassen, wie wir es von ihnen verlangen. Sie bevorzugen ihre traditionellen Methoden, sagen sie. Wenn wir die Händler nicht für die neue Stadt gewinnen, wird sie nie fertiggestellt werden.;;;x
EVTDESC_Plus_1436_feudal;A dispute has arisen with merchants in [Root.GetName], many of whom are complaining about inadequate conditions and the difficulty of dealing with local tribesmen who seem to have little idea regarding the importance of such a project. Unless we get the merchants on board with the new city, it will never be completed.;;Es ist ein Streit mit den Händlern in [Root.GetName] entstanden, von denen sich viele über die unzureichenden Bedingungen und die Schwierigkeiten im Umgang mit den einheimischen Stammesangehörigen beschweren, die anscheinend wenig Ahnung von der Bedeutung eines solchen Projekts haben. Wenn wir die Kaufleute nicht für die neue Stadt gewinnen, wird sie nie fertiggestellt werden.;;;x
EVTOPTA_Plus_1436;I will negotiate with these merchants myself;;Ich werde selbst mit diesen Händlern verhandeln.;;;x
EVTOPTB_Plus_1436;Send [Root.job_treasurer.GetTitledFirstNameNoRegnal] to negotiate with them;;Schickt [Root.job_treasurer.GetTitledFirstNameNoRegnal], um mit ihnen zu verhandeln;;;x
EVTOPTC_Plus_1436;Round up a few and execute them, to show them their place;;Trommelt ein paar von ihnen zusammen und richtet sie hin, um ihnen ihren Platz zu zeigen.;;;x
EVTOPTD_Plus_1436;They are holding out for more coin, I suspect;;Ich vermute, dass sie auf mehr Geld warten.;;;x
EVTOPTE_Plus_1436;We have no choice but to abandon the project;;Wir haben keine andere Wahl, als das Projekt aufzugeben;;;x
EVTDESC_Plus_1437;After years of effort, the new city in [Root.GetName] is finally complete!;;Nach Jahren der Anstrengung ist die neue Stadt in [Root.GetName] endlich fertig!;;;x
