mend_great_schism_miaphysite_desc;The Great Schism saw the Christian Church divided into two branches but many forgot the smaller third branch. If all five of the episcopal sees of the Pentarchy could be restored under the papal authority of the Coptic faith, there may be a chance to finally reunite Christendom.;Le Grand Schisme a vu l'Eglise Chrétienne se diviser en deux branches, mais moults sont ceulx qui ont oublié la troisième branche, moins importante. Si tous les cinq sièges épiscopaulx de la Pentarchie estoient restaurés sous l'autorité de la foi copte, il y auroit une chance d'enfin réunifier la Chrétienté.;The Great Schism saw the Christian Church divided into two branches but many forgot the smaller third branch. If all five of the episcopal sees of the Pentarchy could be restored under the papal authority of the Coptic faith, there may be a chance to finally reunite Christendom.;;The Great Schism saw the Christian Church divided into two branches but many forgot the smaller third branch. If all five of the episcopal sees of the Pentarchy could be restored under the papal authority of the Coptic faith, there may be a chance to finally reunite Christendom.;;;;;;;;;x
mystery_eleusinia;Eleusinian;Eleusinien;Eleusinian;;Eleusinian;;;;;;;;x;
mystery_eleusinia_DESC;The Eleusinian Mysteries are another name for the cult of Demeter and Persephone based at Eleusis in Greece. The rites, ceremonies, and beliefs are kept secret and consistently preserved from a hoary antiquity. The initiated believe that they will have a reward in the afterlife.;Les Mystères d'Eleusis sont un aultre nom pour le culte de Déméter et de Perséphone basé à Eleusis en Grèce. Les rites, cérémonies et croyances sont gardés secrets et constamment préservés de la déchéance des asges. Les initiés croient qu'ils seront récompensés dans la vie après la mort.;The Eleusinian Mysteries are another name for the cult of Demeter and Persephone based at Eleusis in Greece. The rites, ceremonies, and beliefs are kept secret and consistently preserved from a hoary antiquity. The initiated believe that they will have a reward in the afterlife.;;The Eleusinian Mysteries are another name for the cult of Demeter and Persephone based at Eleusis in Greece. The rites, ceremonies, and beliefs are kept secret and consistently preserved from a hoary antiquity. The initiated believe that they will have a reward in the afterlife.;;;;;;;;x;
mystery_mithras;Mithraic;Mithraïque;Mithraic;;Mithraic;;;;;;;;x;
mystery_mithras_DESC;The Mithraic Mysteries have a complex system of seven grades of initiation, with ritual meals. Initiates call themselves syndexioi, those united by the handshake. They meet in underground temples called mithraea.;Les Mystères de Mithra ont un système complexe de sept niveaulx d'initiation, avec des repas rituels. Les initiés sont appelés syndexioi, ceulx unifiés par la poignée de main. Ils se réunissent dans des temples souterrains appelés mithraea.;The Mithraic Mysteries have a complex system of seven grades of initiation, with ritual meals. Initiates call themselves syndexioi, those united by the handshake. They meet in underground temples called mithraea.;;The Mithraic Mysteries have a complex system of seven grades of initiation, with ritual meals. Initiates call themselves syndexioi, those united by the handshake. They meet in underground temples called mithraea.;;;;;;;;;
mazdakism;Mazdakism;Mazdakisme;Mazdakism;;Mazdakism;;;;;;;;;x
neo-essene;Minim;Minime;Minim;;Minim;;;;;;;;;x
neo-essene_DESC;The Neo-Essene religion. Defining features in-game:;La religion néo-essénienne. Caractéristiques en jeu :;The Neo-Essene religion. Defining features in-game: \n§Y*§! Can have a religious head if Israel is retaken;;The Neo-Essene religion. Defining features in-game: \n§Y*§! Can have a religious head if Israel is retaken;;;;;;;;;x
norse_pagan_reformed;Forn Siðr;Forn Siðr;Forn Siðr;;Forn Siðr;;;;;;;;;x;;
west_african_pagan;Sahelian;Sahélien;Sahelinisch;;Saheliano;;;;;;;;;x
west_african_pagan_DESC;Sahelian religion is a blanket term for the diverse pagan beliefs of the tribes of Sub-Saharan West Africa. Ancestor worship, animism and totemistic shamanism dominate, but there also various pantheons of gods. Defining features in-game:\n§Y*§! Low-tech non-pagans have very low Supply Limit in Pagan counties\n§Y*§! Can declare Subjugation Wars against all other pagans\n§Y*§! Rulers are limited to Gavelkind Succession\n§Y*§! Rulers cannot declare Holy Wars\n§Y*§! Inferior at conversion and vulnerable to non-pagan missionaries\n§Y*§! Defensive bonuses in West African Pagan counties\n§Y*§! The West African Pagan faith can be Reformed;La religion sahélienne est un terme qui recouvre les diverses croyances païennes des tribus de l'Afrique Occidentale sub-saharienne. Le culte des ancestres, l'animisme et le chamanisme totémique y dominent, mais on y trouve aussi divers panthéons. Dans le jeu :\n§Y*§! Peuvent piller les voisins pour obtenir un butin\n§Y*§! Les non-païens qui ont peu de moyens techniques ont une très basse limite d'approvisionnement dans les comtés païens\n§Y*§! Peuvent déclarer des guerres d'assujettissement contre tous les aultres païens \n§Y*§! Les dirigeants n'ont accès qu'au mode de succession du Partage Salique\n§Y*§! Les dirigeants ne peuvent point déclarer de guerres saintes\n§Y*§! Inférieurs en conversion et vulnérables aulx missionnaires non-païens\n§Y*§! Bonus défensifs pour les comtés sahéliens païens\n§Y*§! La foi païenne sahélienne peult estre réformée;Westafrikanische Religion ist ein Oberbegriff für die vielfältigen, heidnischen Glaubensvorstellungen der westafrikanischen Völker südlich der Sahara. Vorfahrenverehrung, Animismus und Schamanismus sind vorherrschend, aber es gibt auch mehrere Götterpantheone. Bestimmende Merkmale im Spiel: \n§Y*§!Kann Nachbarn überfallen und plündern\n§Y*§! Nicht-Heiden haben eine sehr geringere Maximal-Versorgung in heidnischen Regionen\n§Y*§!Kann Unterwerfungskriege gegen alle anderen Heiden ausrufen\n§Y*§!Herrscher sind beschränkt auf Gavelkind-Erbfolge\n§Y*§!Herrscher können keine Heiligen Kriege ausrufen\n§Y*§!Unterlegene Konvertierung und anfällig für nicht-heidnische Missionare\n§Y*§!Verteidigungsboni in heidnischen westafrikanischen Regionen\n§Y*§!Das westafrikanische Heidentum kann reformiert werden;;La Religión Africana Occidental es un término general para las diversas creencias paganas de las tribus de África Subsahariana Occidental. El culto a los antepasados??, el animismo y el chamanismo totémico dominan, pero también diversos panteones de dioses. Definiendo características del juego:\n§Y*§! Puede atacar a los vecinos por el botín\n§Y*§! Los no-paganos con baja tecnología tienen un Límite de Suministro muy bajo en los países Paganos\n§Y*§! Pueden declarar Guerras de Subyugación contra todos los otros paganos \n§Y*§! Los gobernantes están limitados a la Sucesión Gavelkind\n§Y*§! Los gobernantes no pueden declarar Guerras Santas\n§Y*§! Inferior en conversión y vulnerable a los misioneros no-paganos\n§Y*§! Bonificaciones defensivas en países Paganos del África Occidental\n§Y*§! La fe Africana Occidental Pagana se puede Reformar;;;;;;;;;x
west_african_pagan_reformed;Reformed Sahelian;Sahélien réformé;reformiert sahelinisch;;Saheliano Reformado;;;;;;;;;x
west_african_pagan_reformed_DESC;The reformed Sahelian religion is a fusion of many popular beliefs, with a single Holy Book including a creation myth, chapters on the spirits, totem animal fables and gods. The church also has a standardized liturgy and a formal church hierarchy led by a High Priest (or Priestess), who can be vassalized by secular rulers. Defining features in-game:\n§Y*§! There is always a High Priest, even if unlanded\n§Y*§! The High Priest can call Great Holy Wars;La religion sahélienne réformée est une fusion de plusieurs croyances, dotée d'un livre saint unique qui comprend un mythe sur la création, des chapitres sur les esprits, des fables sur les animaulx totems et les dieulx. L'église possède aussi une liturgie standardisée et une hiérarchie ecclésiastique symbolique avec à sa teste un grand prestre (ou une grande prestresse), qui peut estre vassalisé(e) par des dirigeants laïcs. Dans le jeu :\n§Y*§! Il y a toujours un Grand Prestre, mesme s'il ne possède point de terre\n§Y*§! Peuvent piller les voisins pour un butin\n§Y*§! Le Grand Prestre peult déclarer de Grandes Guerres Saintes;Der reformierte westafrikanische Glaube ist der Zusammenschluss vieler volkstümlicher Glaubensvorstellungen, mit einem einzigen Heiligen Buch, das einen Schöpfungsmythos, Kapiteln über die Geister, Totemtiere und Götter beinhaltet. Die Kirche besitzt außerdem standardisierte Liturgien und eine formelle Kirchenhierarchie, angeführt von einem Hohepriester (oder Hohepriesterin), der Vasall weltlicher Herrscher sein kann. Bestimmende Merkmale im Spiel:\n§Y*§!Es gibt immer einen Hohepriester, selbst wenn er kein Land besitzt\n§Y*§!Kann Nachbarn überfallen und plündern\n§Y*§!Der Hohepriester kann Große Heilige Kriege ausrufen;;La reformada religión Africana Occidental es una fusión de muchas creencias populares, con un único Libro Sagrado con un mito de la creación, capítulos sobre los espíritus, fábulas de animales totémicos y dioses. La iglesia también tiene una liturgia estandarizada y una jerarquía formal dirigida por un Sumo Sacerdote (o Sacerdotisa), que puede ser vasallizado por gobernantes seculares. Definiendo características del juego:\n§Y*§! Siempre hay un Sumo Sacerdote, aunque no tenga tierras\n§Y*§! Puede atacar a los vecinos por el botín\n§Y*§! El Sumo Sacerdote puede convocar Grandes Guerras Santas;;;;;;;;;x
zevianite;Epicurian;Epicurien;Epicurian;;Epicurian;;;;;;;;;x;;
zevianite_DESC;The Zevianite religion. Defining features in-game:;La religion zévianite. Caractéristiques en jeu :;The Jewish religion. Defining features in-game: \n§Y*§! Can have a religious head if Israel is retaken;;The Jewish religion. Defining features in-game: \n§Y*§! Can have a religious head if Israel is retaken;;;;;;;;;x
