#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTDESC_DuelEngine_2.YOUNGOPP;[combatant_1.GetTitledFirstName] is clearly struggling with the weight of the weapon in [combatant_1.GetHerHis] young hands, [combatant_1.GetHerHis] armor laboring [combatant_1.GetHerHim] also. Yet [combatant_1.GetSheHe] stands ready to face you in combat, slowly circling you as you both search for opportunity to strike.;;[combatant_1.GetTitledFirstName] kämpft eindeutig mit dem Gewicht der Waffe in [combatant_1.GetHerHis] jungen Händen, [combatant_1.GetHerHis] Rüstung macht [combatant_1.GetHerHim] ebenfalls zu schaffen. Dennoch steht [combatant_1.GetSheHe] bereit, sich dir im Kampf zu stellen, und umkreist dich langsam, während ihr beide nach einer Gelegenheit zum Zuschlagen sucht.;;;;;;;;;;;x
EVTDESC_DuelEngine_2;You and [combatant_1.GetTitledFirstName] slowly circle each other, tense and focused. You scan [combatant_1.GetHerHim] for any sign of weakness, any opening in [combatant_1.GetHerHis] defense that you could possibly exploit.;;Ihr und [combatant_1.GetTitledFirstName] umkreist Euch langsam, angespannt und konzentriert. Du scannst [combatant_1.GetHerHim] nach jedem Anzeichen von Schwäche, jeder Lücke in [combatant_1.GetHerHis] Verteidigung, die du möglicherweise ausnutzen könntest.;;;;;;;;;;;x
EVTDESC_DuelEngine_201;[round_loser.GetBestName] tries to fight back, but you force your way through, easily overpowering [round_loser.GetHerHis] pathetic defense. You strike for [round_loser.GetHerHis] heart with all your might!;;[round_loser.GetBestName] versucht, sich zu wehren, aber du bahnst dir einen Weg und überwältigst mit Leichtigkeit [round_loser.GetHerHis] erbärmliche Verteidigung. Du schlägst mit aller Kraft nach [round_loser.GetHerHis] Herz!;;;;;;;;;;;x
EVTDESC_DuelEngine_202;You try to hold [round_winner.GetBestName] back, but [round_winner.GetHerHis] onslaught is unstoppable! You only slip once, but once is all [round_winner.GetSheHe] needs...;;Du versuchst, [round_winner.GetBestName] zurückzuhalten, aber [round_winner.GetHerHis] Ansturm ist nicht zu stoppen! Du bist nur einmal ausgerutscht, aber einmal ist alles, was [round_winner.GetSheHe] braucht...;;;;;;;;;;;x
EVTDESC_DuelEngine_203;[round_loser.GetBestName] crumples to the ground, lifeless. You wipe [round_loser.GetHerHis] blood from your weapon. The deed is done. [round_loser.GetSheHeCap] is dead.;;[round_loser.GetBestName] sackt leblos zu Boden. Du wischst [round_loser.GetHerHis] Blut von deiner Waffe. Die Tat ist vollbracht. [round_loser.GetSheHeCap] ist tot.;;;;;;;;;;;x
EVTDESC_DuelEngine_3;You and [combatant_2.GetTitledFirstName] slowly circle each other, tense and focused. You scan [combatant_2.GetHerHim] for any sign of weakness, any opening in [combatant_2.GetHerHis] defense that you could possibly exploit.;;Ihr und [combatant_2.GetTitledFirstName] umkreist Euch langsam, angespannt und konzentriert. Ihr sucht [combatant_2.GetHerHim] nach jedem Anzeichen von Schwäche ab, nach jeder Lücke in [combatant_2.GetHerHis] Verteidigung, die ihr möglicherweise ausnutzen könntet.;;;;;;;;;;;x
EVTDESC_DuelEngine_301;You and [combatant_1.GetBestName] sit atop your horses at opposite ends of the lists. Banners flap in the wind and the crowd looks on in rapt expectation. You brace yourself and ready your lance.;;Du und [combatant_1.GetBestName] sitzen auf euren Pferden an den gegenüberliegenden Enden der Listen. Die Fahnen flattern im Wind und die Menge schaut gespannt zu. Ihr macht Euch bereit und haltet Eure Lanze bereit.;;;;;;;;;;;x
EVTDESC_DuelEngine_302;You and [combatant_2.GetBestName] sit atop your horses at opposite ends of the lists. Banners flap in the wind and the crowd looks on in rapt expectation. You brace yourself and ready your lance.;;Du und [combatant_2.GetBestName] sitzt auf euren Pferden an den gegenüberliegenden Enden der Listen. Die Fahnen flattern im Wind und die Menge schaut gespannt zu. Ihr spannt Euch an und macht Eure Lanze bereit.;;;;;;;;;;;x
EVTDESC_DuelEngine_303;The crowd roars and hooves beat against the dirt. You lean into your charge, lance extended forward, sweat dripping from your brow. For a moment, the tension grips you completely. And then you feel the shock run down your arm, as your lances crashes into your opponent!;;Die Menge brüllt und die Hufe schlagen gegen den Boden. Du beugst dich in deinen Angriff, die Lanze nach vorne gestreckt, Schweiß tropft von deiner Stirn. Einen Moment lang ergreift dich die Spannung völlig. Und dann spürst du, wie der Schock deinen Arm hinunterläuft, als deine Lanze in deinen Gegner kracht!;;;;;;;;;;;x
EVTDESC_DuelEngine_304;The crowd roars and hooves beat against the dirt. You lean into your charge, lance extended forward, sweat dripping from your brow. For a moment, the tension grips you completely. And then you feel the shock as your opponent's lance crashes into you!;;Die Menge brüllt und die Hufe schlagen gegen den Boden. Du lehnst dich in deinen Angriff, die Lanze nach vorne gestreckt, Schweiß tropft von deiner Stirn. Einen Moment lang ergreift dich die Spannung völlig. Und dann spürst du den Schock, als die Lanze deines Gegners in dich kracht!;;;;;;;;;;;x
EVTDESC_DuelEngine_305;The crowd roars and hooves beat against the dirt. You lean into your charge, lance extended forward, sweat dripping from your brow. For a moment, the tension grips you completely. And then you feel the slam of your opponent's lance into your shield, shattering it and wounding you!;;Die Menge brüllt und die Hufe schlagen gegen den Boden. Du lehnst dich in deinen Angriff, die Lanze nach vorne gestreckt, Schweiß tropft von deiner Stirn. Einen Moment lang hat dich die Spannung völlig im Griff. Und dann spürst du, wie die Lanze deines Gegners in deinen Schild einschlägt, ihn zerbricht und dich verwundet!;;;;;;;;;;;x
EVTDESC_DuelEngine_306;The crowd roars and hooves beat against the dirt. You lean into your charge, lance extended forward, sweat dripping from your brow. For a moment, the tension grips you completely. And then you feel the shock run down your arm, as your lances shatters your opponent's shield and wounds him!;;Die Menge brüllt und Hufe schlagen gegen den Boden. Du stürzt dich in den Angriff, die Lanze nach vorne gestreckt, der Schweiß tropft dir von der Stirn. Einen Moment lang hat dich die Anspannung völlig im Griff. Und dann spürst du, wie der Schock deinen Arm hinunterläuft, als deine Lanze den Schild deines Gegners zerschmettert und ihn verwundet!;;;;;;;;;;;x
EVTDESC_DuelEngine_309;Your lance smashes into [round_loser.GetBestName]'s shield, and [round_loser.GetSheHe] topples from [round_loser.GetHerHis] horse. You slow your horse to a trot and turn, raising your lance into the sky while the crowd cheers your victory.;;Deine Lanze kracht in den Schild von [round_loser.GetBestName], und [round_loser.GetSheHe] stürzt vom Pferd von [round_loser.GetHerHis]. Ihr verlangsamt Euer Pferd zum Trab, wendet und hebt Eure Lanze in den Himmel, während die Menge Euren Sieg bejubelt.;;;;;;;;;;;x
EVTDESC_DuelEngine_310;[round_winner.GetBestName]'s lance smashes into your shield, and you try to cling to your horse, but the force is too much. You are thrown from the saddle, and are left in the dirt as the crowd cheers for [round_winner.GetTitledFirstName]'s victory.;;Die Lanze von [round_winner.GetBestName] kracht in deinen Schild, und du versuchst, dich an dein Pferd zu klammern, aber die Wucht ist zu groß. Du wirst aus dem Sattel geworfen und bleibst im Dreck liegen, während die Menge dem Sieg von [round_winner.GetTitledFirstName] zujubelt.;;;;;;;;;;;x
EVTDESC_DuelEngine_311;[round_loser.GetBestName] tries to take the blow on [round_loser.GetHerHis] shield, but your lance slips past, driving hard into [round_loser.GetHerHis] neck. The wood cracks and your opponent slips from [round_loser.GetHerHis] horse and lies in the dirt, slowly dying in a pool of [round_loser.GetHerHis] own blood. You have won, but at what cost?;;[round_loser.GetBestName] versucht, den Schlag auf [round_loser.GetHerHis] Schild abzufangen, aber deine Lanze rutscht vorbei und stößt hart in [round_loser.GetHerHis] Hals. Das Holz knackt und dein Gegner rutscht von [round_loser.GetHerHis] Pferd und liegt im Dreck, langsam sterbend in einer Lache aus [round_loser.GetHerHis] eigenem Blut. Du hast gewonnen, aber zu welchem Preis?;;;;;;;;;;;x
EVTDESC_DuelEngine_312;You try to take the blow on your shield, but it slips past. You have just time enough time to fill with horror before the great wooden spear drives itself into your throat, and everything goes dark.;;Ihr versucht, den Schlag auf Euren Schild abzuwehren, aber er geht vorbei. Du hast gerade noch genug Zeit, dich vor Entsetzen zu winden, bevor sich der große Holzspeer in deine Kehle bohrt und alles dunkel wird.;;;;;;;;;;;x
EVTDESC_DuelEngine_313;[round_winner.GetBestName]'s lance has wounded you, and you try to cling to your horse, but you can't hold on. You fall down into the dirt as the crowd cheers for [round_winner.GetTitledFirstName]'s victory.;;Die Lanze von [round_winner.GetBestName] hat dich verwundet, und du versuchst, dich an dein Pferd zu klammern, aber du kannst dich nicht festhalten. Du fällst in den Dreck, während die Menge den Sieg von [round_winner.GetTitledFirstName] bejubelt.;;;;;;;;;;;x
EVTDESC_DuelEngine_3.BATTLE;In the midst of the battle you and [combatant_2.GetTitledFirstName] circle each other, tense and focused. The raging scene around you seems to slow down as you scan [combatant_2.GetHerHim] for any sign of weakness, any opening in [combatant_2.GetHerHis] defense that you could possibly exploit.;;Mitten in der Schlacht umkreisen du und [combatant_2.GetTitledFirstName] einander, angespannt und konzentriert. Die tobende Szene um euch herum scheint sich zu verlangsamen, während ihr [combatant_2.GetHerHim] nach jedem Anzeichen von Schwäche absucht, nach jeder Öffnung in [combatant_2.GetHerHis] Verteidigung, die ihr möglicherweise ausnutzen könntet.;;;;;;;;;;;x
EVTDESC_DuelEngine_3.COURT;The court looks on tensely as you and [combatant_2.GetTitledFirstName] face each other in the duel. You scan [combatant_2.GetHerHim] for any sign of weakness, any opening in [combatant_2.GetHerHis] defense that you could possibly exploit.;;Das Gericht schaut angespannt zu, wie du und [combatant_2.GetTitledFirstName] sich im Duell gegenüberstehen. Du suchst [combatant_2.GetHerHim] nach jedem Anzeichen von Schwäche ab, nach jeder Lücke in [combatant_2.GetHerHis] Verteidigung, die du möglicherweise ausnutzen könntest.;;;;;;;;;;;x
EVTDESC_DuelEngine_3.ILL;You are not in the best condition to fight, and [combatant_2.GetTitledFirstName] is seemingly heartened by your illness. You bravely assume the position to meet [combatant_2.GetHerHim] regardless, ready to strike at any lapse in [combatant_2.GetHerHis] defense.;;Du bist nicht in der besten Verfassung, um zu kämpfen, und [combatant_2.GetTitledFirstName] scheint durch deine Krankheit gestärkt zu sein. Du nimmst tapfer die Position ein, um [combatant_2.GetHerHim] trotzdem zu treffen, bereit, bei jeder Lücke in [combatant_2.GetHerHis] Verteidigung zuzuschlagen.;;;;;;;;;;;x
EVTDESC_DuelEngine_3.ILLOPP;[combatant_2.GetTitledFirstName] is not in the best condition to fight, and so you take heart from [combatant_2.GetHerHis] illness. [combatant_2.GetSheHeCap] bravely assume the position to meet you regardless, and so you prepare to strike at any lapse in [combatant_2.GetHerHis] defense.;;[combatant_2.GetTitledFirstName] ist nicht in der besten Verfassung, um zu kämpfen, und so machst du dir Mut durch [combatant_2.GetHerHis] Krankheit. [combatant_2.GetSheHeCap] nimmt tapfer die Position ein, um dich trotzdem zu treffen, und so bereitest du dich darauf vor, bei jeder Lücke in [combatant_2.GetHerHis] Verteidigung zuzuschlagen.;;;;;;;;;;;x
EVTDESC_DuelEngine_3.MAIMED;Your grievous injury is clearly hampering you as you assume the position to duel [combatant_2.GetTitledFirstName]. [combatant_2.GetSheHeCap] seems confident because of this, but you hold your ground regardless, ready to take advantage of any opening in [combatant_2.GetHerHis] defense that you could possibly exploit.;;Eure schwere Verletzung behindert Euch eindeutig, während Ihr die Position zum Duell mit [combatant_2.GetTitledFirstName] einnehmt. [combatant_2.GetSheHeCap] scheint deshalb zuversichtlich zu sein, aber du bleibst trotzdem standhaft und bist bereit, jede Lücke in [combatant_2.GetHerHis] Verteidigung auszunutzen, die du möglicherweise ausnutzen könntest.;;;;;;;;;;;x
EVTDESC_DuelEngine_3.MAIMEDOPP;[combatant_2.GetTitledFirstName]'s grievous injury is clearly hampering [combatant_2.GetHerHim] as you assume the position to duel [combatant_2.GetHerHim]. You gain confidence because of this, but [combatant_2.GetSheHe] is holding [combatant_2.GetHerHis] ground regardless, ready to take advantage of any opening in your defense that [combatant_2.GetSheHe] could possibly exploit.;;Die schwere Verletzung von [combatant_2.GetTitledFirstName] behindert [combatant_2.GetHerHim] eindeutig, als du dich zum Duell mit [combatant_2.GetHerHim] aufstellst. Du gewinnst dadurch an Selbstvertrauen, aber [combatant_2.GetHerHis] hält [combatant_2.GetHerHis] trotzdem in Schach, bereit, jede Lücke in deiner Verteidigung auszunutzen, die [combatant_2.GetHerHis] möglicherweise ausnutzen könnte.;;;;;;;;;;;x
EVTDESC_DuelEngine_3.WOUNDED;[combatant_2.GetTitledFirstName] faces you, and [combatant_2.GetSheHe] realizes you are struggling with a wound. [combatant_2.GetSheHeCap] is looking at you searching for any sign of weakness, but you stand resolutely, ready to meet [combatant_2.GetHerHim].;;[combatant_2.GetTitledFirstName] sieht dich an, und [combatant_2.GetSheHe] erkennt, dass du mit einer Wunde kämpfst. [combatant_2.GetSheHeCap] sieht dich an und sucht nach einem Zeichen der Schwäche, aber du stehst entschlossen da, bereit, [combatant_2.GetHerHim] zu treffen.;;;;;;;;;;;x
EVTDESC_DuelEngine_3.WOUNDEDOPP;As [combatant_2.GetTitledFirstName] faces you, you realize [combatant_2.GetSheHe] is struggling with a wound. You scan [combatant_2.GetHerHim] searching for any sign of weakness, but [combatant_2.GetSheHe] stand resolutely, ready to meet you.;;Als [combatant_2.GetTitledFirstName] Dir gegenübersteht, bemerkst Du, dass [combatant_2.GetSheHe] mit einer Wunde zu kämpfen hat. Du scannst [combatant_2.GetHerHim] auf der Suche nach einem Anzeichen von Schwäche, aber [combatant_1.GetHerHim] steht entschlossen da, bereit, dich zu treffen.;;;;;;;;;;;x
EVTDESC_DuelEngine_3.YOUNG;Your weapon feels heavy in your young hands, your armor cumbersome. Yet you stand ready to face [combatant_2.GetTitledFirstName] in combat, slowly circling [combatant_2.GetHerHim] as you search for opportunity to strike.;;Deine Waffe fühlt sich in deinen jungen Händen schwer an, deine Rüstung ist unhandlich. Dennoch bist du bereit, dich [combatant_2.GetTitledFirstName] im Kampf zu stellen, und umkreist langsam [combatant_2.GetHerHim], während du nach einer Gelegenheit zum Zuschlagen suchst.;;;;;;;;;;;x
EVTDESC_DuelEngine_3.YOUNGOPP;[combatant_2.GetTitledFirstName] is clearly struggling with the weight of the weapon in [combatant_2.GetHerHis] young hands, [combatant_2.GetHerHis] armor laboring [combatant_2.GetHerHim] also. Yet [combatant_2.GetSheHe] stands ready to face you in combat, slowly circling you as you both search for opportunity to strike.;;[combatant_2.GetTitledFirstName] kämpft eindeutig mit dem Gewicht der Waffe in [combatant_2.GetHerHis] jungen Händen, [combatant_2.GetHerHis] Rüstung macht [combatant_2.GetHerHim] ebenfalls zu schaffen. Dennoch steht [combatant_2.GetSheHe] bereit, sich dir im Kampf zu stellen, und umkreist dich langsam, während ihr beide nach einer Gelegenheit zum Angriff sucht.;;;;;;;;;;;x
EVTDESC_DuelEngine_5;You see a weak spot, a vulnerability in [round_loser.GetTitledFirstName]'s defense. It's not much, but it's all you need.;;Du siehst eine Schwachstelle, eine Verwundbarkeit in [round_loser.GetTitledFirstName]'s Verteidigung. Es ist nicht viel, aber es ist alles, was du brauchst.;;;;;;;;;;;x
EVTDESC_DuelEngine_500;Fighting across the field, you see an enemy soldier cut off from the others. While you can't tell who, it's clear that they must be one of the enemy commanders.;;Du kämpfst über das Feld und siehst, dass ein feindlicher Soldat von den anderen abgeschnitten ist. Du kannst zwar nicht sagen, wer es ist, aber es ist klar, dass es sich um einen der feindlichen Kommandanten handeln muss.;;;;;;;;;;;x
