#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;x
egyptian_pagan_reformed_FEATURES;§Y*§! Can restore Luxor Temple\n§Y*§! Can construct pyramids;§Y*§! Peult restaurer le Temple de Luxor \n§Y*§! Peult construire des Pyramides;§Y*§! Kann den Luxor-Tempel wiederherstellen \n§Y*§! Kann Pyramiden errichten;;;x
expected_next_title_bogomilist_advisor;Expected Next Member;;Erwartetes nächstes Mitglied;;;x
expected_next_title_bogomilist_advisor_tooltip;This perfectum is probably the next member of the Circle of Advisors, once a position becomes available.;;Dieses Perfektum ist wahrscheinlich das nächste Mitglied des Beraterkreises, sobald eine Stelle frei wird.;;;x
expected_next_title_cathar_deacon;Expected Next Member;;Erwartetes nächstes Mitglied;;;x
expected_next_title_cathar_deacon_tooltip;This perfectum is probably the next member of the Circle of Perfecti, once a position becomes available.;;Dieses Perfektum ist wahrscheinlich das nächste Mitglied des Zirkels der Perfecti, sobald eine Stelle frei wird.;;;x
expected_next_title_chalcedonian_cardinal;Expected Next Cardinal;Prochain cardinal prévu;Voraussichtlich nächster Kardinal;;Presunto próximo cardenal;x
expected_next_title_chalcedonian_cardinal_tooltip;This bishop is probably next in line for a Cardinalship when one becomes available.;Cet évèque sera probablement le prochain cardinal dès qu'une place se libérera.;Dieser Bischof ist wahrscheinlich der nächste in der Reihe für ein Kardinalsamt, wenn eines frei wird.;;Este obispo es, probablemente, el próximo candidato a Cardenal cuando haya una vacante.;x
expected_next_title_druid_circle_member;Expected Next Member;;Erwartetes nächstes Mitglied;;;x
expected_next_title_druid_circle_member_tooltip;This druid is probably the next member of the Circle of Druids, once a position becomes available.;;Dieser Druide ist wahrscheinlich das nächste Mitglied des Kreises der Druiden, sobald eine Stelle frei wird.;;;x
expected_next_title_manichaean_apostle;Expected Next Apostle;;Erwarteter nächster Apostel;;;x
expected_next_title_manichaean_apostle_tooltip;This priest is probably next in line for Apostlehood when one becomes available.;;Dieser Priester ist wahrscheinlich der nächste in der Warteschlange für ein Apostelamt, wenn eines frei wird.;;;x
expected_next_title_hellenic_pontiff;Expected Next Pontiff;;Erwarteter nächster Pontifex;;;x
expected_next_title_hellenic_pontiff_tooltip;This priest is probably next in line for Pontiffhood when one becomes available.;;Dieser Priester ist wahrscheinlich der nächste in der Warteschlange für das Amt des Pontifex, wenn ein solches frei wird.;;;x
german_pagan;Germanic;Germanique;Germanisch;;Germánico;x
german_pagan_DESC;Germanic paganism refers to the diverse pre-Christian beliefs of the continental Germanic peoples. Similar to Scandinavian paganism, with parallel gods and practices, it nonetheless had its own unique practices and beliefs. The chief god of the pantheon is Wodan, also known as Wuotan, Woden, or Wotan, parallel to the Norse Odin. Other important deities include Frijjo, goddess of love, related to the Norse deity Freya, and Donar, god of thunder, related to the Norse Thor.;;Das germanische Heidentum bezeichnet die vielfältigen vorchristlichen Glaubensvorstellungen der kontinentalen germanischen Völker. Ähnlich wie das skandinavische Heidentum, mit parallelen Göttern und Praktiken, hatte es dennoch seine eigenen einzigartigen Praktiken und Glaubensvorstellungen. Der Hauptgott des Pantheons ist Wodan, auch bekannt als Wuotan, Woden oder Wotan, parallel zum nordischen Odin. Weitere wichtige Gottheiten sind Frijjo, die Göttin der Liebe, die mit der nordischen Gottheit Freya verwandt ist, und Donar, der Gott des Donners, der mit dem nordischen Thor verwandt ist.;;;x
german_pagan_reformed;Urglaube;;;;;x
german_pagan_reformed_DESC;Germanic paganism refers to the diverse pre-Christian beliefs of the continental Germanic peoples. Similar to Scandinavian paganism, with parallel gods and practices, it nonetheless had its own unique practices and beliefs. The chief god of the pantheon is Wodan, also known as Wuotan, Woden, or Wotan, parallel to the Norse Odin. Other important deities include Frijjo, goddess of love, related to the Norse deity Freya, and Donar, god of thunder, related to the Norse Thor.;;Das germanische Heidentum bezeichnet die vielfältigen vorchristlichen Glaubensvorstellungen der kontinentalen germanischen Völker. Es ähnelte dem skandinavischen Heidentum, mit parallelen Göttern und Praktiken, hatte aber dennoch seine eigenen, einzigartigen Praktiken und Glaubensvorstellungen. Der Hauptgott des Pantheons ist Wodan, auch bekannt als Wuotan, Woden oder Wotan, parallel zum nordischen Odin. Weitere wichtige Gottheiten sind Frijjo, die Göttin der Liebe, die mit der nordischen Gottheit Freya verwandt ist, und Donar, der Gott des Donners, der mit dem nordischen Thor verwandt ist.;;;x
GOD_ABATHUR;Abathur;;;;;x
GOD_ADONAI;Adonai;;;;;x
GOD_AFRI;Afri;;;;;x
GOD_AL_HAKIM;Al-Hakim;;;;;x
GOD_ALLAT;Al-Lat;;;;;x
GOD_ALUZZA;Al-Uzza;;;;;x
GOD_AMANAETH;Amanaeth;;;;;x
GOD_AMMON;Ammon;;;;;x
GOD_AMUN;Amun;;;;;x
GOD_ANAHITA;Anahita;;;;;x
GOD_ANGUS;Angus mac Og;;;;;x
GOD_ANUBIS;Anubis;;;;;x
GOD_ANUKET;Anuket;;;;;x
GOD_APEP;Apep;;;;;x
GOD_APHRODITE;Aphrodite;;;;;x
GOD_APOLLO;Apollo;Apollon;;;Apolo;x
GOD_ARES;Ares;;;;;x
GOD_ASHERAH;Asherah;;Aschera;;;x
GOD_ATEN;Aten;Aton;;;;x
GOD_ATHENA;Athena;;Athene;;;x
GOD_ATHIRAT;Athirat;;;;;x
GOD_ATLAS;Atlas;;;;;x
GOD_ATTAR;Attar;;;;;x
GOD_BAAL;Ba'al;;;;;x
GOD_BELI;Beli Mawr;;;;;x
GOD_CERES;Ceres;Cérès;;;;x
GOD_DAGHDA;The Daghda;le Daghda;Der Daghda;;;x
GOD_DANA;Dana;;;;;x
GOD_DIANA;Diana;Diane;;;;x
GOD_EARTH;Danu;;;;;x
GOD_ELELYON;El Elyon;;;;;x
GOD_EPIMETHEUS;Epimetheus;;;;;x
GOD_GURZIL;Gurzil;;;;;x
GOD_HASHEM;Hashem;;Haschem;;;x
GOD_HEMSUT;Hemsut;;;;;x
GOD_HERA;Hera;;;;;x
GOD_HERMES;Hermes;;;;;x
GOD_HUBAL;Hubal;;;;;x
GOD_HYPERION;Hyperion;;;;;x
GOD_IAPETUS;Iapetus;;;;;x
GOD_INGWAZ;Inguin;;;;;x
GOD_ISIS;Isis;;;;;x
GOD_JUNO;Juno;Junon;;;;x
GOD_JUPITER;Jupiter;;;;Júpiter;x
GOD_KHNUM;Khnum;;;;;x
GOD_KOIOS;Koios;;;;;x
GOD_KRIUS;Krius;;;;;x
GOD_KRONOS;Kronos;;;;;x
GOD_LLEU;Lleu;;;;;x
GOD_LOTAN;Lotan;;;;;x
GOD_LUGH;Lugh;;;;;x
GOD_MACHA;Macha;;;;;x
GOD_MANANNAN;Manannan mac Lir;;;;;x
GOD_MANAWYDAN;Manawydan;;;;;x
GOD_MAAT;Maat;;;;;x
GOD_MANAT;Manat;;;;;x
GOD_MARS;Mars;;;;;x
GOD_MAWAT;Mawat;;;;;x
GOD_MERCURY;Mercury;Mercure;Merkur;;Mercurio;x
GOD_MESKHENET;Meskhenet;;;;;x
GOD_MINERVA;Minerva;Minerve;;;;x
GOD_MITHRAS;Mithras;;;;;x
GOD_MNEMOSYNE;Mnemosyne;;;;;x
GOD_MOST_HIGH;God Most High;God Most High;Allerhöchster Gott;;God Most High;x
GOD_MUT;Mut;;;;;x
GOD_NEKHBET;Nekhbet;;;;;x
GOD_NEPTUNE;Neptune;;Neptun;;Neptuno;x
GOD_NEPHTHYS;Nephthys;;;;;x
GOD_NERTHUS;Nerthus;;;;;x
GOD_NUADA;Nuada;;;;;x
GOD_NUT;Nut;;Nuss;;;x
GOD_OCEANUS;Oceanus;;Ozeanus;;;x
GOD_OLYMPIANS;the Olympians;the Olympians;die Olympier;;the Olympians;x
GOD_OSIRIS;Osiris;;;;;x
GOD_PERSEPHONE;Persephone;Perséphone;;;;x
GOD_PHOEBE;Phoebe;;;;;x
GOD_PIRU;the Piru;;der Piru;;;x
GOD_PROMETHEUS;Prometheus;;;;;x
GOD_PTAH;Ptah;;;;;x
GOD_PTAHIL;Ptahil;;;;;x
GOD_RA;Ra;;;;;x
GOD_RHEA;Rhea;;;;;x
GOD_RHIANNON;Rhiannon;;;;;x
GOD_SET;Set;;Satz;;;x
GOD_SEKHMET;Sekhmet;;;;;x
GOD_SELKET;Selket;;;;;x
GOD_SKY;Lud;;;;;x
GOD_SOBEK;Sobek;;;;;x
GOD_SYDYK;Sydyk;;;;;x
GOD_SAXNOT;Saxnot;;;;;x
GOD_SPENTA_MAINYU;Spenta Mainyu;;;;;x
GOD_TANNIT;Tannit;;;;;x
GOD_TETHYS;Tethys;;;;;x
GOD_THEIA;Theia;;;;;x
GOD_THEMIS;Themis;;;;;x
GOD_THUNRAZ;Thunær;;;;;x
GOD_VENUS;Venus;Vénus;;;;x
GOD_VESTA;Vesta;;;;;x
GOD_VULCAN;Vulcan;Vulcain;Vulkan;;Vulcano;x
GOD_WADD;Wadd;;;;;x
GOD_WADJET;Wadjet;;;;;x
GOD_WODANAZ;Wotan;;;;;x
GOD_WULTHUZ;Wulder;;;;;x
GOD_YAHWEH;Yahweh;;Jahwe;;;x
GOD_YAM;Yam;;;;;x
GOD_ZEUS;Zeus;;;;;x
THE_JINN;The Jinn;;Die Dschinn;;;x
THE_JNOUN;The Jnoun;;Der Jnoun;;;x
MOSORETIC_TEXT;The Mosoretic Text;;Der Mosoretische Text;;;x
PROPHET_JOHN_BAPTIST;John the Baptist;;Johannes der Täufer;;;x
GINZA_RBA;The Ginza Rba;;Die Ginza Rba;;;x
NASURAIIA;Nasuraiia;;;;;x
RUHA_QUDSHA;Ruha Qudsha;;;;;x
RADIANT_JESUS;The Radiant Jesus;;Der strahlende Jesus;;;x
PROPHET_ENOCH;The Prophet Enoch;;Der Prophet Henoch;;;x
PHOPHET_SHEM;The Prophet Shem;;Der Prophet Sem;;;x
PROPHET_ABRAHAM;The Prophet Abraham;;Der Prophet Abraham;;;x
PROPHET_ZOROASTER;The Prophet Zoroaster;;Der Prophet Zarathustra;;;x
PROPHET_BUDDHA;The Prophet Buddha;;Der Prophet Buddha;;;x
GREAT_BAN;Great Ban;;Großer Bann;;;x
MAITREYA;Maitreyaa;;;;;x
JEHOVAH;Jehovah;;Jehovas;;;x
PROPHET_SETH;The Prophet Seth;;Der Prophet Seth;;;x
PROPHET_NOAH;The Prophet Noah;;Der Prophet Noah;;;x
PRESBYTERS;Presbytera;;;;;x
THE_EVANGELION;The Evangelion;;Das Evangelion;;;x
GREAT_PURIFICATION;Great Purification;;Große Läuterung;;;x
MANI_LEADER;Archegos;;Archägos;;;x
HIEROPHANT;Hierophanta;;;;;x
THE_DIALOGUES;The Dialogues;;Die Dialoge;;;x
PHILOSOPHER;Philosophosa;;;;;x
SCHOLARCH;Scholarcha;;;;;x
THE_BOOK_OF_FOREFATHERS;The Book of the Forefathers;;Das Buch der Vorväter;;;x
mandaean;Mandaean;;Mandäer;;;x
adoptionist;Adoptionist;adoptienne;Adoptionistisch;;Adopcionista;x
adoptionist_DESC;Adoptionists reject the Holy Trinity, believing that Jesus Christ was adopted as God's son at his ascension, chosen because of his sinless devotion to the will of God. They do not revere the Holy Mary, and were declared a Christian heresy at the end of the 2nd Century.;;Adoptionisten lehnen die Heilige Dreifaltigkeit ab und glauben, dass Jesus Christus bei seiner Himmelfahrt als Gottes Sohn adoptiert und wegen seiner sündlosen Hingabe an den Willen Gottes auserwählt wurde. Sie verehren die Heilige Maria nicht und wurden am Ende des 2. Jahrhunderts zur christlichen Häresie erklärt.;;;x
apostolic;Apostolic;;Apostolisch;;;x
apostolic_DESC;Sometimes referred to as 'Gregorian', this was one of the early Christian faiths founded in Armenia by the Apostles Bartholomew and Thaddeus. It split from orthodox Christianity in the 6th century as a matter of Christology -- they are Miaphysite, believing Christ to be of one incarnate nature, where both divine and human nature are united.;;"Diese manchmal auch als gregorianisch"" bezeichnete Religion war eine der frühen christlichen Glaubensrichtungen, die in Armenien von den Aposteln Bartholomäus und Thaddäus gegründet wurde. Sie spaltete sich im 6. Jahrhundert vom orthodoxen Christentum in Bezug auf die Christologie ab - sie sind Miaphysiten und glauben, dass Christus eine einzige inkarnierte Natur hat, in der sowohl die göttliche als auch die menschliche Natur vereint sind. ;;;x
apostolic_FEATURES;§Y*§! Apostolics only recognize the three Petrine Sees\n§Y*§! Apostolics may choose between the Alexandrite and Antiochian schools of theology;;§Y*§! Apostoliker erkennen nur die drei Petrusämter an.\n§Y*§! Apostoliker können zwischen der alexandritischen und der antiochenischen Schule der Theologie wählen;;;x
arabic_pagan;Al-Asnam;;;;;x
arabic_pagan_DESC;The Al-Asnam faith predates the rise of Islam in the Arab world, centered on the worship of a pantheon of Gods led by the three goddesses: al-Lat, al-Uzza, and Manat, all of whom are daughters of the Creator God, Allah. The Jinn are spirits of the earth, which can be good or evil but are always chaotic.;;Der Al-Asnam-Glaube geht dem Aufkommen des Islam in der arabischen Welt voraus und konzentriert sich auf die Verehrung eines Götterpantheons, das von den drei Göttinnen al-Lat, al-Uzza und Manat angeführt wird, die alle Töchter des Schöpfergottes Allah sind. Die Dschinn sind Geister der Erde, die gut oder böse sein können, aber immer chaotisch sind.;;;x
arabic_pagan_reformed;Al-Asnam;;;;;x
arabic_pagan_reformed_DESC;The Al-Asnam faith predates the rise of Islam in the Arab world, centered on the worship of a pantheon of Gods led by the three goddesses: al-Lat, al-Uzza, and Manat, all of whom are daughters of the Creator God, Allah. The Jinn are spirits of the earth, which can be good or evil but are always chaotic.;;Der Al-Asnam-Glaube geht dem Aufkommen des Islam in der arabischen Welt voraus und konzentriert sich auf die Verehrung eines Götterpantheons, das von den drei Göttinnen al-Lat, al-Uzza und Manat angeführt wird, die alle Töchter des Schöpfergottes Allah sind. Die Dschinn sind Geister der Erde, die gut oder böse sein können, aber immer chaotisch sind.;;;x
berber_pagan;Tamazight;;;;;x
berber_pagan_DESC;Tamazight is the ancient religion of the Berbers, worshipping a pantheon of gods such as Ammon the Giver of Life, Afri the Goddess of Fortune and Fertility, Gurzil the Bringer of War, and Tannit the Weaver. The Jnoun are known as evil spirits of the earth, tricksters that dwell in the desert and desire only to lead mortals astray both in body and soul.;;Tamazight ist die alte Religion der Berber, die ein Pantheon von Göttern wie Ammon, dem Lebensspender, Afri, der Göttin des Glücks und der Fruchtbarkeit, Gurzil, dem Kriegsbringer, und Tannit, dem Weber, verehren. Die Jnoun sind als böse Geister der Erde bekannt, als Betrüger, die in der Wüste leben und nur darauf aus sind, die Sterblichen mit Leib und Seele in die Irre zu führen.;;;x
berber_pagan_reformed;Tamazight;;;;;x
berber_pagan_reformed_DESC;Tamazight is the ancient religion of the Berbers, worshipping a pantheon of gods such as Ammon the Giver of Life, Afri the Goddess of Fortune and Fertility, Gurzil the Bringer of War, and Tannit the Weaver. The Jnoun are known as evil spirits of the earth, tricksters that dwell in the desert and desire only to lead mortals astray both in body and soul.;;Tamazight ist die alte Religion der Berber, die ein Pantheon von Göttern wie Ammon, dem Lebensspender, Afri, der Göttin des Glücks und der Fruchtbarkeit, Gurzil, dem Kriegsbringer, und Tannit, dem Weber, verehren. Die Jnoun sind als böse Geister der Erde bekannt, als Betrüger, die in der Wüste leben und nur darauf aus sind, die Sterblichen mit Leib und Seele in die Irre zu führen.;;;x
chalcedonian;Chalcedonian;;Chalcedonianer;;;x
chalcedonian_DESC;Considered the 'main' branch of Christianity after the Council of Chalcedon repudiated monophysitism in 451AD, it is split between the Latin West and the Greek East -- both of which have been increasingly growing apart from each other, developing their own rites, in the centuries since. Many believe the two are headed for a schism of their own, something that could split the entire Christian world in two should it come to pass.\n\n§YNOTE§!: Events building towards the schism may be stopped if\n§Y*§! A Patriarch Supreme has been anointed, or\n§Y*§! Rome is not held by a Chalcedonian bishop following the Latin Rites, or\n§Y*§! Constantinople is not held by a Chalcedonian bishop following the Greek Rites\n;;Die Chalcedonianer gelten als der "Hauptzweig" des Christentums, nachdem das Konzil von Chalcedon 451 n. Chr. den Monophysitismus verworfen hatte. Sie sind in den lateinischen Westen und den griechischen Osten gespalten, die sich in den vergangenen Jahrhunderten immer weiter voneinander entfernt und ihre eigenen Riten entwickelt haben. Viele glauben, dass die beiden auf ein eigenes Schisma zusteuern, das die gesamte christliche Welt in zwei Teile spalten könnte, sollte es dazu kommen: Die sich zum Schisma hin entwickelnden Ereignisse können aufgehalten werden, wenn\n§Y*§! ein Oberster Patriarch gesalbt wird, oder\n§Y*§! Rom nicht von einem chalcedonischen Bischof nach dem lateinischen Ritus gehalten wird, oder\n§Y*§! Konstantinopel wird nicht von einem chalcedonischen Bischof nach griechischem Ritus geleitet\n;;;x
egyptian_pagan_group;Kemetic;;Kemetisch;;;x
hellenic_pagan_group;Greco-Roman;;Griechisch-römisch;;;x
canaan_pagan;Canaanite;;Kanaaniter;;;x
canaan_pagan_DESC;The Canaanites were a polytheistic religion that flourished in Ancient times, precursors to the dominance of the modern Hebrews. They worshipped the God Most High, El Elyon, above all others, but paid heed to a large number of other gods, each of whom held sway over important aspects of the world.;;Die Kanaaniter waren eine polytheistische Religion, die in der Antike blühte und die Vorläufer der modernen Hebräer war. Sie verehrten den höchsten Gott, El Elyon, über allen anderen, schenkten aber einer großen Anzahl anderer Götter Beachtung, von denen jeder über wichtige Aspekte der Welt herrschte.;;;x
canaan_pagan_reformed;Canaanite;;Kanaaniter;;;x
