#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTDESC_Plus_1362;Word reaches you that your [GetFromRelation], [From.GetTitledFirstName], has made a claim against your titles. [From.GetSheHeCap] is trying to win the support of your vassals, and it's possible some of them might actually agree with [From.GetHerHis] cause.;;Euch erreicht die Nachricht, dass Euer [GetFromRelation], [From.GetTitledFirstName], Anspruch auf Eure Titel erhoben hat. [From.GetSheHeCap] versucht, die Unterstützung Eurer Vasallen zu gewinnen, und es ist möglich, dass einige von ihnen tatsächlich mit [From.GetHerHis] einverstanden sind.;;;;;;;;;;;x
EVTOPTA_Plus_1362;Damn [From.GetHerHim]!;;Verdammt sei [From.GetHerHim]!;;;;;;;;;;;x
EVTOPTB_Plus_1362;Throw [From.GetHerHim] in prison at once;;Werft [From.GetHerHim] sofort ins Gefängnis;;;;;;;;;;;x
EVTDESC_Plus_1363;Word reaches you that [FromFrom.GetTitledFirstName] has made a claim against [From.GetTitledFirstName], claiming [FromFrom.GetSheHe] should rightfully have been the heir to the [From.PrimaryTitle.GetFullName]. It is not uncommon for bastards to do this, and you suspect there are some who might agree with [FromFrom.GetHerHis] cause.;;Euch erreicht die Nachricht, dass [From.GetTitledFirstName] Anspruch auf [From.GetTitledFirstName] erhebt und behauptet, dass [From.GetSheHe] rechtmäßig der Erbe des [From.PrimaryTitle.GetFullName] sein sollte. Es ist nicht ungewöhnlich, dass Bastarde dies tun, und Sie vermuten, dass es einige gibt, die der Sache von [From.GetHerHis] zustimmen könnten.;;;;;;;;;;;x
EVTOPTA_Plus_1363;I agree--[FromFrom.GetSheHe] should rule;;Ich stimme zu - [FromFrom.GetSheHe] sollte regieren;;;;;;;;;;;x
EVTOPTB_Plus_1363;No, I support [From.GetTitledName];;Nein, ich unterstütze [From.GetTitledName];;;;;;;;;;;x
EVTDESC_Plus_1370;Recently, you discovered that [Root.Father.GetTitledFirstName] was never your father at all. Should you confront your real father and demand the truth?;;Vor kurzem hast du herausgefunden, dass [Root.Father.GetTitledFirstName] gar nicht dein Vater war. Sollten Sie Ihren echten Vater zur Rede stellen und die Wahrheit verlangen?;;;;;;;;;;;x
EVTOPTA_Plus_1370;I need to know the truth;;Ich muss die Wahrheit wissen;;;;;;;;;;;x
EVTOPTB_Plus_1370;I am a [Root.GetOnlyDynastyName], and that's all that matters;;Ich bin ein [Root.GetOnlyDynastyName], und das ist alles, was zählt;;;;;;;;;;;x
EVTDESC_Plus_1371;[From.GetTitledFirstName] recently came to me, saying that [From.GetSheHe] recently learned that [From.Father.GetTitledFirstName] was not, in fact, [From.GetHerHis] real father. In fact, [From.GetSheHe] believes I am. It's true, of course, but now [From.GetSheHe] expects an answer...;;[From.GetTitledFirstName] kam vor kurzem zu mir und sagte, dass [From.GetSheHe] vor kurzem erfahren hat, dass [From.Father.GetTitledFirstName] in Wirklichkeit nicht [From.GetHerHis] echter Vater ist. In Wirklichkeit glaubt [From.GetSheHe], dass ich es bin. Das ist natürlich wahr, aber jetzt erwartet [From.GetSheHe] eine Antwort...;;;;;;;;;;;x
EVTOPTA_Plus_1371;Tell [From.GetHerHim] the truth;;Sagt [From.GetHerHim] die Wahrheit;;;;;;;;;;;x
EVTOPTB_Plus_1371;Deny it;;Leugne es;;;;;;;;;;;x
EVTOPTC_Plus_1371;Convince [From.GetHerHim] it's not true;;Überzeugen Sie [From.GetHerHim], dass es nicht wahr ist;;;;;;;;;;;x
EVTDESC_Plus_1372;[From.GetTitledFirstName] sighed heavily when I confronted him, but eventually nodded. 'I can't be certain,' he admitted, 'but I was close to your mother once, and you were born during that time. You are my child.';;"[From.GetTitledFirstName] seufzte schwer, als ich ihn damit konfrontierte, nickte aber schließlich. Ich kann es nicht mit Sicherheit sagen"", gab er zu, ""aber ich stand deiner Mutter einst sehr nahe, und du wurdest in dieser Zeit geboren. Du bist mein Kind.'";;;;;;;;;;;x
EVTOPTA_Plus_1372;Then I want to be recognized as such;;Dann will ich auch als solches anerkannt werden.;;;;;;;;;;;x
EVTOPTB_Plus_1372;That's all I wanted to know;;Das ist alles, was ich wissen wollte.;;;;;;;;;;;x
EVTDESC_Plus_1373;I asked [From.GetTitledFirstName] for the truth, and he looked me straight in the eye and said he wasn't my father. It's not true, of course, but obviously he will lie to my face about it.;;Ich fragte [From.GetTitledFirstName] nach der Wahrheit, und er sah mir direkt in die Augen und sagte, er sei nicht mein Vater. Das ist natürlich nicht wahr, aber natürlich wird er mir ins Gesicht lügen.;;;;;;;;;;;x
EVTOPTA_Plus_1373;So be it;;So sei es;;;;;;;;;;;x
EVTDESC_Plus_1374;[From.GetTitledFirstName] appeared genuinely confused when I confronted him. 'I knew your mother once, it's true,' he admitted, 'but that's all. [Root.Father.GetTitledFirstName] is surely your father. You even have his look about you.' I felt embarrassed to have even brought it up.;;"[From.GetTitledFirstName] wirkte aufrichtig verwirrt, als ich ihn zur Rede stellte. Ich kannte deine Mutter einmal, das ist wahr"", gab er zu, ""aber das ist alles. [Root.Father.GetTitledFirstName] ist sicherlich Ihr Vater. Du hast sogar sein Aussehen.' Es war mir peinlich, es überhaupt erwähnt zu haben.";;;;;;;;;;;x
EVTOPTA_Plus_1374;I suppose I was mistaken;;Wahrscheinlich habe ich mich geirrt.;;;;;;;;;;;x
EVTDESC_Plus_1375;To my surprise, [From.GetTitledFirstName] merely nodded and turned to leave after I told [From.GetHerHim] the truth. 'I only wanted to hear it from your own lips,' [From.GetSheHe] said. I wonder if this is the last I will hear of it?;;"Zu meiner Überraschung nickte [From.GetTitledFirstName] nur und wandte sich zum Gehen, nachdem ich [From.GetHerHim] die Wahrheit gesagt hatte. Ich wollte es nur aus deinem Munde hören"", sagte [From.GetSheHe]. Ich frage mich, ob dies das letzte Mal ist, dass ich davon höre?";;;;;;;;;;;x
EVTDESC_Plus_1376;[From.GetTitledFirstName] nodded when I told [From.GetHerHim] the truth. 'Then recognize me. If I am truly your kin, I want to be known as such. I have rights, do I not?';;[From.GetTitledFirstName] nickte, als ich [From.GetHerHim] die Wahrheit sagte. Dann erkennt mich an. Wenn ich wirklich mit Euch verwandt bin, möchte ich auch als solcher erkannt werden. Ich habe doch Rechte, nicht wahr?';;;;;;;;;;;x

ask_him_the_truth;Ask §Y[This.GetBestName]§! if he is your real father;;Frage §Y[This.GetBestName]§! ob er dein echter Vater ist;;;;;;;;;;;x
ask_to_be_recognized;Ask to be recognized as his legitimate child;;Bitte darum, als sein rechtmäßiges Kind anerkannt zu werden;;;;;;;;;;;x
buy_off_with_estate;Give [From.GetTitledFirstName] an estate off of which to live;;Gib [From.GetTitledFirstName] ein Vermögen, von dem du leben kannst;;;;;;;;;;;x
legitimize_him;Declare [This.GetHerHim] your legitimate child;;Erkläre [This.GetHerHim] zu deinem rechtmäßigen Kind;;;;;;;;;;;x
