#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;x
EVTDESC_Plus_2021_high_tier;[Root.GetTitledFirstNameNoRegnal],\nSince you are a priest who understands the tenets of the Lollard faith, you will see why I have come to the belief that you have gained far too many titles for your station. A good [Root.GetManWoman] of the Lord should attend to more simple matters. Thus I hereby declare that your greater titles be claimed by the [From.PrimaryTitle.GetFullName].\n\nSigned,\n[From.GetTitledFirstName];;[Root.GetTitledFirstNameNoRegnal],\nDa Ihr ein Priester seid, der die Lehren des lollardischen Glaubens versteht, werdet Ihr verstehen, warum ich zu der Überzeugung gelangt bin, dass Ihr viel zu viele Titel für Euren Stand erworben habt. Ein guter [Root.GetManWoman] des Herrn sollte sich um einfachere Dinge kümmern. Daher erkläre ich hiermit, dass Eure größeren Titel vom [From.PrimaryTitle.GetFullName] beansprucht werden.\n\nSigned,\n[From.GetTitledFirstName];;;x
EVTOPTA_Plus_2021;So be it -- there is nothing to be done;;So sei es - es gibt nichts zu tun;;;x
EVTOPTB_Plus_2021;No! I will fight [From.GetHerHim], if I must!;;Nein! Ich werde gegen [From.GetHerHim] kämpfen, wenn ich muss!;;;x
EVTDESC_Plus_2022;My [Root.GetLordLady],\nIf that is what you have decided, then so must it be. My titles are yours.\n\nSigned,\n[From.GetTitledName];;Meine [Root.GetLordLady],\nWenn Ihr das so beschlossen habt, dann muss es so sein. Meine Titel gehören Euch.\n\nGezeichnet,\n[From.GetTitledName];;;x
EVTDESC_Plus_2023;My [Root.GetLordLady],\nIf you truly feel that my greater titles are not suitable for a Christian priest, there is nothing I can do to stop your claim.\n\nSigned,\n[From.GetTitledName];;Meine [Root.GetLordLady],\nWenn Ihr wirklich der Meinung seid, dass meine größeren Titel nicht für einen christlichen Priester geeignet sind, kann ich nichts tun, um Euren Anspruch aufzuhalten.\n\nSigned,\n[From.GetTitledName];;;x
EVTDESC_Plus_2024;My [Root.GetLordLady],\nI will not bow down to the petty demands of a [GetFromRootInsult] [Root.GetManWoman] such as yourself, not now and not ever!\n\nSigned,\n[From.GetTitledName];;Meine [Root.GetLordLady],\nIch werde mich nicht den kleinlichen Forderungen einer [GetFromRootInsult] [Root.GetManWoman] wie Euch beugen, nicht jetzt und nicht jemals!\n\nGezeichnet,\n[From.GetTitledName];;;x
EVTOPTA_Plus_2024;[From.GetSheHeCap] will regret that...;;[From.GetSheHeCap] wird das bereuen...;;;x
EVTNAME_Plus_2025;Brother Angelo;;Bruder Angelo;;;x
EVTDESC_Plus_2025;A disgruntled Catholic monk by the name of Brother Angelo has heavily criticized [Root.GetTitledName], and in so doing has rocked the authority of the Roman Catholic Church. Brother Angelo denies that [Root.GetTitledFirstNameNoRegnal] is legally the pope, as [Root.GetSheHe] has abrogated the Rule of St. Francis -- which, according to his doctrine, represented the pure and simple Gospel. He has asserted that all of [Root.GetTitledFirstNameNoRegnal]'s decrees are thus invalid, and that all Catholics who follow the Pope's will have lost the grace of God.;;Ein verärgerter katholischer Mönch namens Bruder Angelo hat [Root.GetTitledName] scharf kritisiert und damit die Autorität der römisch-katholischen Kirche erschüttert. Bruder Angelo bestreitet, dass [From.GetTitledFirstNameNoRegnal] rechtmäßig Papst ist, da [From.GetSheHe] die Regel des Heiligen Franziskus außer Kraft gesetzt hat - die seiner Lehre zufolge das reine und einfache Evangelium darstellt. Er hat behauptet, dass alle Dekrete von [Root.GetTitledFirstNameNoRegnal] somit ungültig sind und dass alle Katholiken, die dem Willen des Papstes folgen, die Gnade Gottes verloren haben.;;;x
EVTOPTA_Plus_2025;The man is clearly a heretic;;Der Mann ist eindeutig ein Ketzer;;;x
EVTOPTB_Plus_2025;He sounds like a man with the right ideas;;Er klingt wie ein Mann mit den richtigen Ideen;;;x
EVTOPTC_Plus_2025;Criticize the Pope? Unheard of!;;Den Papst kritisieren? Unerhört!;;;x
EVTDESC_Plus_2027;The words of Brother Angelo have been weighing on your soul. Too many churchmen are more concerned more with power and money than with their holy calling, and the result is a Catholic Church that is rife with corruption. Perhaps the Fraticelli are right?;;Die Worte von Bruder Angelo haben dir auf der Seele gelegen. Zu viele Kirchenmänner sind mehr um Macht und Geld besorgt als um ihre heilige Berufung, und das Ergebnis ist eine katholische Kirche, die von Korruption durchsetzt ist. Vielleicht haben die Fraticelli Recht?;;;x
EVTOPTA_Plus_2027;I believe in their call for reform;;Ich glaube an ihren Aufruf zur Reform;;;x
EVTOPTB_Plus_2027;Right or not, I will follow the Faith;;Recht oder nicht, ich werde dem Glauben folgen;;;x
EVTTITLE_Plus_2030;The Poor of Lyons;;Die Armen von Lyon;;;x
EVTDESC_Plus_2030;A wealthy merchant of Lyons by the name of Pierre Valdes gave up all his earthly possessions and began wandering the countryside as a preacher after a brush with death. He has been condemning the Catholic Church for its corruption, as well as calling for a return to a more Biblical lifestyle. The man has rapidly gained followers amongst the poor of Lyons, and his disciples have ranged even further and begun seeking converts in northern Italy -- enough to cause considerable concern within the Catholic hierarchy.;;Ein wohlhabender Kaufmann aus Lyon namens Pierre Valdes gab all seine irdischen Besitztümer auf und begann nach einer Begegnung mit dem Tod als Prediger durch die Lande zu ziehen. Er prangerte die katholische Kirche wegen ihrer Korruption an und forderte eine Rückkehr zu einem biblischen Lebensstil. Der Mann hat schnell Anhänger unter den Armen von Lyon gewonnen, und seine Jünger sind sogar noch weiter gereist und haben begonnen, in Norditalien nach Bekehrten zu suchen - genug, um in der katholischen Hierarchie große Besorgnis zu erregen.;;;x
EVTOPTA_Plus_2030;The man is clearly a heretic;;Der Mann ist eindeutig ein Ketzer;;;x
EVTOPTB_Plus_2030;And thus another heresy begins;;Und so beginnt eine weitere Häresie;;;x
EVTOPTC_Plus_2030;Another problem for the Catholics;;Ein weiteres Problem für die Katholiken;;;x
EVTDESC_Plus_2031;The founding of the Waldensian Church was mostly underground, and the so the early initiates organized themselves into cells. The Doctores would lead the cells and train Novellani, who would go and preach to the masses, while the Sandaliati would travel to keep the cells in touch. It is a tradition that has continued to this day.;;Die Gründung der Waldenserkirche fand größtenteils im Untergrund statt, und so organisierten sich die ersten Eingeweihten in Zellen. Die Doctores leiteten die Zellen und bildeten Novellani aus, die zu den Massen gingen und predigten, während die Sandaliati reisten, um die Zellen in Kontakt zu halten. Diese Tradition hat sich bis zum heutigen Tag erhalten.;;;x
EVTOPTA_Plus_2031;I am Sandaliati;;Ich bin Sandaliati;;;x
EVTOPTB_Plus_2031;I am Doctores;;Ich bin Doctores;;;x
EVTOPTC_Plus_2031;I am Novellani;;Ich bin Novellani;;;x
EVTDESC_Plus_2032;As a Waldensian [Root.PrimaryTitle.GetRulerTitle], you are considered to have brought considerable renown to the cause. What some might have disregarded as a passing thing is now given far more serious weight in the world, perhaps even enough to one day challenge the gravitas of the Pope himself.;;Als Waldenser [Root.PrimaryTitle.GetRulerTitle] hast du dich um die Sache verdient gemacht. Was einige vielleicht als vorübergehende Sache abgetan hätten, wird nun in der Welt mit weitaus größerem Gewicht bedacht, vielleicht sogar genug, um eines Tages die Gravitas des Papstes selbst herauszufordern.;;;x
EVTOPTA_Plus_2032;Lux Lucit in Tenebris!;;Lux Lucit in Tenebris!;;;x
EVTDESC_Plus_2034;As your men storm the church, you cut down a [From.Owner.Religion.GetName] priest trying to protect a relic, gilded in gold. These false idols are a means to deceive the peasants and confuse ignorant fools. You are of half a mind to destroy them and return the wealth to the people.;;Als deine Männer die Kirche stürmen, erschlägst du einen [From.Owner.Religion.GetName] Priester, der versucht, eine vergoldete Reliquie zu schützen. Diese falschen Götzen sind ein Mittel, um die Bauern zu täuschen und unwissende Narren zu verwirren. Ihr seid fest entschlossen, sie zu zerstören und den Reichtum an das Volk zurückzugeben.;;;x
EVTOPTA_Plus_2034;Do it;;Tut es;;;x
EVTOPTB_Plus_2034;I would rather keep it for myself;;Ich würde es lieber für mich behalten;;;x
EVTDESC_Plus_2035_rome;Rome, the Eternal City, and the source of all the corruption of the Church. It is full of treasures stolen from the people, false relics to deceive the gullible. Your men have their orders: destroy them all, and return the wealth to the people.;;Rom, die Ewige Stadt und die Quelle aller Korruption der Kirche. Sie ist voll von Schätzen, die dem Volk gestohlen wurden, von falschen Reliquien, um die Leichtgläubigen zu täuschen. Eure Männer haben ihre Befehle: Zerstört sie alle, und gebt den Reichtum dem Volk zurück.;;;x
EVTDESC_Plus_2035_canterbury;Canterbury, where the tomb Thomas Beckett lies...or lied, since it is there no longer. The tomb has been destroyed by your holy wrath, no longer able to tempt poor Christian fools away from devoting their faith to false relics, and the wealth of its riches returned to the people.;;Canterbury, wo das Grab Thomas Becketts liegt ... oder gelogen hat, denn es ist nicht mehr dort. Das Grab wurde durch Euren heiligen Zorn zerstört, so dass es nicht mehr in der Lage ist, arme christliche Narren davon abzuhalten, ihren Glauben falschen Reliquien zu widmen, und der Reichtum des Grabes wurde dem Volk zurückgegeben.;;;x
EVTDESC_Plus_2035_santiago;You don't know who is buried in this shrine, but you know it is not St. James. That is just a false legend made to trick pilgrims and take their money. Well, no longer. You give the bones a proper burial, and then burn the shrine down around you. The wealth of its relics have been returned to the people.;;Du weißt nicht, wer in diesem Schrein begraben ist, aber du weißt, dass es nicht der heilige Jakobus ist. Das ist nur eine falsche Legende, um die Pilger zu täuschen und ihnen ihr Geld abzunehmen. Nun, jetzt nicht mehr. Du gibst den Knochen ein ordentliches Begräbnis und brennst dann den Schrein um dich herum nieder. Der Reichtum seiner Reliquien wurde dem Volk zurückgegeben.;;;x
EVTDESC_Plus_2035_koln;In the Cathedral of Köln, there lies the Sarcophagus of the Magi: over two meters of gilded silver and jewels. Why waste such wealth on falsehoods, idols that lure the foolish away from their true faith in God, when it could be given to the poor?;;Im Dom zu Köln liegt der Sarkophag der Heiligen Drei Könige: über zwei Meter vergoldetes Silber und Juwelen. Warum einen solchen Reichtum für Unwahrheiten, für Götzen, die die Törichten von ihrem wahren Glauben an Gott weglocken, verschwenden, wenn man ihn den Armen geben könnte?;;;x
EVTOPTA_Plus_2035;So must it be;;So muss es sein;;;x
EVTNAME_Plus_2036;The Sacking of [FromFrom.GetName];;Die Plünderung von [FromFrom.GetName];;;x
EVTDESC_Plus_2036_rome;After the Waldensians seized Rome, they proceeded to destroy any and all holy relics they could reach, stripping all the wealth from the Roman churches. The bones of St. Peter have been thrown out and cast into the street, the Chains of St. Paul melted down, and the Scala Santa smashed and destroyed. Catholics everywhere are distraught.;;Nachdem die Waldenser Rom eingenommen hatten, zerstörten sie alle heiligen Reliquien, an die sie herankamen, und raubten den römischen Kirchen ihren gesamten Reichtum. Die Gebeine des Heiligen Petrus wurden auf die Straße geworfen, die Ketten des Heiligen Paulus eingeschmolzen und die Scala Santa zertrümmert und zerstört. Überall sind die Katholiken verzweifelt.;;;x
EVTDESC_Plus_2036_canterbury;Canterbury, the great pilgrimage site for all of the British Isles has been destroyed, the tomb of St. Thomas Beckett desecrated by the Waldensians. Even as the heretics rejoice at their victory, so are Catholics elsewhere distraught at the loss of the holy relics now cast aside as worthless.;;Canterbury, der große Wallfahrtsort auf den britischen Inseln, wurde zerstört, das Grab des heiligen Thomas Beckett von den Waldensern geschändet. So wie sich die Ketzer über ihren Sieg freuen, so sind die Katholiken anderswo verzweifelt über den Verlust der heiligen Reliquien, die nun als wertlos weggeworfen werden.;;;x
EVTDESC_Plus_2036_santiago;The Way of St. James has no endpoint now, as Santiago de Compostela has fallen to the Waldensians. The shrine of St. James has been destroyed, the bones once therein now missing, and the many holy relics which belonged to the shrine have either been destroyed or cast to the people as trinkets.;;Der Jakobsweg hat keinen Endpunkt mehr, da Santiago de Compostela an die Waldenser gefallen ist. Der Jakobsschrein ist zerstört, die darin befindlichen Gebeine sind verschwunden, und die vielen heiligen Reliquien, die zum Schrein gehörten, sind entweder zerstört oder als Plunder unter das Volk geworfen worden.;;;x
EVTDESC_Plus_2036_koln;The Grand Cathedral of Köln now smolders as the Waldensians strip it of everything of value. Countless relics have been destroyed, including the Sarcophagus of the Magi: over two meters of gilded silver and jewels, all melted down. The Waldensians say that the poor shall be able to eat for a year on what was stored there.;;Der Große Dom zu Köln schwelt vor sich hin, da die Waldenser ihn von allem Wertvollen berauben. Unzählige Reliquien wurden zerstört, darunter der Sarkophag der Heiligen Drei Könige: über zwei Meter vergoldetes Silber und Juwelen, alles eingeschmolzen. Die Waldenser sagen, die Armen sollen sich ein Jahr lang von dem ernähren können, was dort gelagert wurde.;;;x
EVTOPTA_Plus_2036;Sacrilege!;;Ein Sakrileg!;;;x
EVTOPTB_Plus_2036;A victory for sense and righteousness!;;Ein Sieg der Vernunft und der Rechtschaffenheit!;;;x
EVTDESC_Plus_2037;All Waldensian lords are expect to give charity to the poor and disenfranchised in their realm. Now, that tenet is tested as a large number of refugees have arrived into [Root.Capital.GetName] from the provinces of [Root.PrimaryTitle.GetName]. The war has left them destitute, and their numbers have overwhelmed the ability of the city to support them.;;Von allen Waldenserfürsten wird erwartet, dass sie den Armen und Entrechteten in ihrem Reich Almosen geben. Nun wird dieser Grundsatz auf die Probe gestellt, da eine große Anzahl von Flüchtlingen aus den Provinzen von [Root.PrimaryTitle.GetName] in [Root.Capital.GetName] eingetroffen ist. Der Krieg hat sie mittellos zurückgelassen, und ihre Zahl übersteigt die Möglichkeiten der Stadt, sie zu versorgen.;;;x
EVTOPTA_Plus_2037;They must be helped;;Ihnen muss geholfen werden.;;;x
EVTOPTB_Plus_2037;There is nothing to be done;;Es gibt nichts, was man tun könnte.;;;x
EVTDESC_Plus_2038;In the sermon today, your priest expounded on the sin of greed, and how no greedy [Root.GetManWoman] can enter heaven. You just wish he didn't use yourself as an example.;;In der heutigen Predigt hat dein Priester die Sünde der Habgier erläutert und erklärt, dass kein gieriger [Root.GetManWoman] in den Himmel kommen kann. Ihr würdet Euch nur wünschen, er würde nicht Euch selbst als Beispiel nehmen.;;;x
EVTOPTA_Plus_2038;He's not wrong...;;Er hat nicht Unrecht...;;;x
