PROV1509;Dunois;Dunois;Dunois;;Dunois;;;;;;;;;x
PROV1510;Sancerre;Sancerre;Sancerre;;Sancerre;;;;;;;;;x
PROV1511;Nemours;Nemours;Nemours;;Nemours;;;;;;;;;x
PROV1512;Dreux;Dreux;Dreux;;Dreux;;;;;;;;;x
PROV1513;Alençon;Alençon;Alençon;;Alençon;;;;;;;;;x
PROV1514;Perche;Perche;Perche;;Perche;;;;;;;;;x
PROV1515;Limburg;Limburg;Limburg;;Limburg;;;;;;;;;x
PROV1516;La Roche;La Roche;La Roche;;La Roche;;;;;;;;;x
PROV1517;Chiny;Chiny;Chiny;;Chiny;;;;;;;;;x
PROV1518;Namur;Namur;Namur;;Namur;;;;;;;;;x
PROV1519;Mondovi;Mondovi;Mondovi;;Mondovi;;;;;;;;;x
PROV1520;Suze;Suze;Suze;;Suze;;;;;;;;;x
PROV1521;Asti;Asti;Asti;;Asti;;;;;;;;;x
PROV1522;Alessandria;Alessandria;Alessandria;;Alessandria;;;;;;;;;x
PROV1523;Savona;Savona;Savona;;Savona;;;;;;;;;x
PROV1524;Vintimille;Vintimille;Vintimille;;Vintimille;;;;;;;;;x
PROV1525;Noli;Noli;Noli;;Noli;;;;;;;;;x
PROV1526;La Spezia;La Spezia;La Spezia;;La Spezia;;;;;;;;;x
PROV1527;Tortone;Tortone;Tortone;;Tortone;;;;;;;;;x
PROV1528;Marche;Marche;Marche;;Marche;;;;;;;;;x
PROV1529;Torres;Torres;Torres;;Torres;;;;;;;;;x
PROV1530;Shoubak;Shoubak;Shoubak;;Shoubak;;;;;;;;;x
PROV1531;Husseiniya;Husseiniya;Husseiniya;;Husseiniya;;;;;;;;;x
PROV1532;Ibiza;Ibiza;Ibiza;;Ibiza;;;;;;;;;x
PROV1533;Vestfirding;;;;;;;;;;;;;x
PROV1534;Nordlending;;;;;;;;;;;;;x
PROV1535;Coast of Iceland;Côte d'Islande;Coast of Iceland;;Coast of Iceland;;;;;;;;;x
PROV1536;Coast of Iceland;Côte d'Islande;Coast of Iceland;;Coast of Iceland;;;;;;;;;x
PROV1537;Bolgatanga;Bolgatanga;Bolgatanga;;Bolgatanga;;;;;;;;;x
PROV1538;Mali;;;;;;;;;;;;;x
PROV1539;Niono;Niono;Niono;;Niono;;;;;;;;;x
PROV1540;Soumpi;Soumpi;Soumpi;;Soumpi;;;;;;;;;x
PROV1541;Tagant;Tagant;Tagant;;Tagant;;;;;;;;;x
PROV1542;Kirana;Kirana;Kirana;;Kirana;;;;;;;;;x
PROV1543;Yaresna;Yaresna;Yaresna;;Yaresna;;;;;;;;;x
PROV1544;Morfil;Morfil;Morfil;;Morfil;;;;;;;;;x
PROV1545;Waalo;Waalo;Waalo;;Waalo;;;;;;;;;x
PROV1546;Linguere;Linguere;Linguere;;Linguere;;;;;;;;;x
PROV1547;Matam;Matam;Matam;;Matam;;;;;;;;;x
PROV1548;Koufra;;;;;;;;;;;;;x
PROV1549;Naqis;Naqis;Naqis;;Naqis;;;;;;;;;x
PROV1550;Syrmia;Syrmia;Syrmia;;Syrmia;;;;;;;;;x
PROV1551;Vrbas;Vrbas;Vrbas;;Vrbas;;;;;;;;;x
PROV1552;Shahrazur;;;;;;;;;;;;;x
PROV1553;Lanzarote;Lanzarote;Lanzarote;;Lanzarote;;;;;;;;;x
PROV1554;Tantan;Tantan;Tantan;;Tantan;;;;;;;;;x
PROV1555;Istakhr;;;;;;;;;;;;;x
PROV1556;Zanjan;;;;;;;;;;;;;x
PROV1557;Zamindawar;;;;;;;;;;;;;x
PROV1558;Khaylam;;;;;;;;;;;;;x
PROV1559;Khojand;;;;;;;;;;;;;x
PROV1560;Badakhshan;;;;;;;;;;;;;x
PROV1561;Nakhshab;;;;;;;;;;;;;x
PROV1562;Chaghaniyan;;;;;;;;;;;;;x
PROV1563;Vakhan;;;;;;;;;;;;;x
PROV1564;Skardu;;;;;;;;;;;;;x
PROV1565;Diskit;;;;;;;;;;;;;x
PROV1566;Leh;;;;;;;;;;;;;x
PROV1567;Kangra;;;;;;;;;;;;;x
PROV1568;Garhwal;;;;;;;;;;;;;x
PROV1569;Kurmanchal;;;;;;;;;;;;;x
PROV1570;Jumla;;;;;;;;;;;;;x
PROV1571;Doti;;;;;;;;;;;;;x
PROV1572;Lumbini;;;;;;;;;;;;;x
PROV1573;Pokhara;;;;;;;;;;;;;x
PROV1574;Mangyul;;;;;;;;;;;;;x
PROV1575;Janakpur;;;;;;;;;;;;;x
PROV1576;Kathmandu;;;;;;;;;;;;;x
PROV1577;Limbuwan;;;;;;;;;;;;;x
PROV1578;Sikkim;;;;;;;;;;;;;x
PROV1579;Paro;;;;;;;;;;;;;x
PROV1580;Bumthang;;;;;;;;;;;;;x
PROV1581;Monyul;;;;;;;;;;;;;x
PROV1582;Lhoyu;;;;;;;;;;;;;x
PROV1583;Rutog;;;;;;;;;;;;;x
PROV1584;Tsaparang;;;;;;;;;;;;;x
PROV1585;Gar;;;;;;;;;;;;;x
PROV1586;Pangong;;;;;;;;;;;;;x
PROV1587;;;;;;;;;;;;;;x
PROV1588;Kyunglung;;;;;;;;;;;;;x
PROV1589;Purang;;;;;;;;;;;;;x
PROV1590;Sakya;;;;;;;;;;;;;x
PROV1591;Coqen;;;;;;;;;;;;;x
PROV1592;Gerze;;;;;;;;;;;;;x
PROV1593;Mark;;;;;;;;;;;;;x
PROV1594;Taktse;;;;;;;;;;;;;x
PROV1595;Gyantse;;;;;;;;;;;;;x
PROV1596;Lhasa;;;;;;;;;;;;;x
PROV1597;Shigatse;;;;;;;;;;;;;x
PROV1598;Nyingchi;;;;;;;;;;;;;x
PROV1599;Nagormo;;;;;;;;;;;;;x
PROV1600;Fuqi;;;;;;;;;;;;;x
PROV1601;Nangqen;;;;;;;;;;;;;x
PROV1602;Maqen;;;;;;;;;;;;;x
PROV1603;Markam;;;;;;;;;;;;;x
PROV1604;Dege;;;;;;;;;;;;;x
PROV1605;Tsakha;;;;;;;;;;;;;x
PROV1606;Qamdo;;;;;;;;;;;;;x
PROV1607;;;;;;;;;;;;;;x
PROV1608;;;;;;;;;;;;;;x
PROV1609;Pamir;;;;;;;;;;;;;x
PROV1610;Valona;;;;;;;;;;;;;x
PROV1611;Trikala;;;;;;;;;;;;;x
PROV1612;Magnesia;;;;;;;;;;;;;x
PROV1613;;;;;;;;;;;;;;x
PROV1614;Jiuquan;Jiuquan;Jiuquan;;Jiuquan;;;;;;;;;x
PROV1615;Ejin;Ejin;Ejin;;Ejin;;;;;;;;;x
PROV1616;Yungguan;Yungguan;Yungguan;;Yungguan;;;;;;;;;x
PROV1617;Barkul;Barkul;Barkul;;Barkul;;;;;;;;;x
PROV1618;Dünkheger;Dünkheger;Dünkheger;;Dünkheger;;;;;;;;;x
PROV1619;Kumtag;Kumtag;Kumtag;;Kumtag;;;;;;;;;x
PROV1620;LopNor;LopNor;Lop Nor;;LopNor;;;;;;;;;x
PROV1621;Yüni;Yüni;Yüni;;Yüni;;;;;;;;;x
PROV1622;Mingoi;Mingoi;Mingoi;;Mingoi;;;;;;;;;x
PROV1623;Cadota;Cadota;Cadota;;Cadota;;;;;;;;;x
PROV1624;Keriya;Keriya;Keriya;;Keriya;;;;;;;;;x
PROV1625;Karghalik;Karghalik;Karghalik;;Karghalik;;;;;;;;;x
PROV1626;Yopurga;Yopurga;Yopurga;;Yopurga;;;;;;;;;x
PROV1627;Artux;Artux;Artux;;Artux;;;;;;;;;x
PROV1628;Uchturpan;Uchturpan;Uchturpan;;Uchturpan;;;;;;;;;x
PROV1629;Kubera;Kubera;Kubera;;Kubera;;;;;;;;;x
PROV1630;Lake Baikal;;;;;;;;;;;;;x
PROV1631;Thames Estuary;;;;;;;;;;;;;x
PROV1632;Pomoravlje;;;;;;;;;;;;;x
PROV1633;Kotor;;;;;;;;;;;;;x
PROV1634;Machva;;;;;;;;;;;;;x
PROV1635;;;;;;;;;;;;;;x
PROV1636;Awdal;;;;;;;;;;;;;x
PROV1637;Shabwa;;;;;;;;;;;;;x
PROV1638;Jeddah;;;;;;;;;;;;;x
PROV1639;Khaybar;;;;;;;;;;;;;x
PROV1640;Yanbu;;;;;;;;;;;;;x
PROV1641;Dariya;;;;;;;;;;;;;x
PROV1642;Julfar;;;;;;;;;;;;;x
PROV1643;Uwal;;;;;;;;;;;;;x
PROV1644;Zabid;;;;;;;;;;;;;x
PROV1645;Sarakhs;;;;;;;;;;;;;x
PROV1646;Badghis;;;;;;;;;;;;;x
PROV1647;Kanj Rusta;;;;;;;;;;;;;x
PROV1648;Guzgan;;;;;;;;;;;;;x
PROV1649;Amol;;;;;;;;;;;;;x
PROV1650;Maragha;;;;;;;;;;;;;x
PROV1651;Slavonia;;;;;;;;;;;;;x
PROV1652;Untersteiermark;;;;;;;;;;;;;x
PROV1653;Cinarca;;;;;;;;;;;;;x
PROV1654;Gallura;Gallura;Gallura;;Gallura;;;;;;;;;x
PROV1655;Ogliastra;Ogliastra;Ogliastra;;Ogliastra;;;;;;;;;x
PROV1656;Zhongba;;;;;;;;;;;;;x
PROV1657;Yumen;;;;;;;;;;;;;x
PROV1658;Mustang;;;;;;;;;;;;;x
PROV1659;Delingha;;;;;;;;;;;;;x
PROV1660;Qaidam;;;;;;;;;;;;;x
PROV1661;Dulan;;;;;;;;;;;;;x
PROV1662;Tanggula;;;;;;;;;;;;;x
PROV1663;Arjin;;;;;;;;;;;;;x
PROV1664;Lake Lop Nor;;;;;;;;;;;;;x
PROV1665;Lenghu;;;;;;;;;;;;;x
PROV1666;Gyesar;;;;;;;;;;;;;x
PROV1667;Gegyai;;;;;;;;;;;;;x
PROV1668;Lhatse;;;;;;;;;;;;;x
PROV1669;Lhunze;;;;;;;;;;;;;x
PROV1670;Zadoi;;;;;;;;;;;;;x
PROV1671;Banbar;;;;;;;;;;;;;x
PROV1672;Lhatok;;;;;;;;;;;;;x
PROV1673;Bome;;;;;;;;;;;;;x
PROV1674;Nedong;;;;;;;;;;;;;x
PROV1675;Lhunzhub;;;;;;;;;;;;;x
PROV1676;Kunggar;;;;;;;;;;;;;x
PROV1677;Medog;;;;;;;;;;;;;x
PROV1678;Mainling;;;;;;;;;;;;;x
PROV1679;Tamanrasset;;;;;;;;;;;;;x
PROV1680;Ghat;;;;;;;;;;;;;x
PROV1681;Agadez;;;;;;;;;;;;;x
PROV1682;Sabha;;;;;;;;;;;;;x
PROV1683;Sahara;;;;;;;;;;;;;x
PROV1684;Dasht-e Kavir;;;;;;;;;;;;;x
PROV1685;Dasht-e Lut;;;;;;;;;;;;;x
PROV1686;Wasit;;;;;;;;;;;;;x
PROV1687;Kharan Desert;;;;;;;;;;;;;x
PROV1688;Rigestan Desert;;;;;;;;;;;;;x
PROV1689;Urmia;;;;;;;;;;;;;x
PROV1690;Lake Chad;;;;;;;;;;;;;x
PROV1691;Hausa;;;;;;;;;;;;;x
PROV1692;Bornu;;;;;;;;;;;;;x
PROV1693;Kanem;;;;;;;;;;;;;x
