#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;x
EVTDESC_Plus_1653;[Root.PrimaryTitle.GetFOA],\nI will not have a [GetFromRootInsult] such as yourself acting in the name of [Root.Religion.GetHighGodName], when you are almost certainly seeking nothing more than personal gain. Attack the heathens if you will, but presume not to do so in the name of the [Root.Religion.GetName] faith.\n\nSincerely,\n[From.GetTitledName];;[Root.PrimaryTitle.GetFOA],\nIch werde nicht zulassen, dass ein [GetFromRootInsult] wie Ihr im Namen von [Root.Religion.GetHighGodName] handelt, wenn Ihr mit ziemlicher Sicherheit nichts weiter als persönlichen Gewinn sucht. Greift die Heiden an, wenn Ihr wollt, aber maßt Euch nicht an, dies im Namen des [Root.Religion.GetName]-Glaubens zu tun.\n\nAufrichtig,\n[From.GetTitledName];;;x
EVTDESC_Plus_1654;[Root.PrimaryTitle.GetFOA],\nI am your humble servant. Please find enclosed a donation to be used as the [Root.Religion.GetName] faith requires.\n\nSincerely,\n[From.GetTitledName];;[Root.PrimaryTitle.GetFOA],\nIch bin Ihr bescheidener Diener. Anbei erhalten Sie eine Spende, die für den Glauben von [Root.Religion.GetName] verwendet werden soll.\n\nMit freundlichen Grüßen,\n[From.GetTitledName];;;x
EVTDESC_Plus_1655;[Root.PrimaryTitle.GetFOA],\nI am your humble servant. I will gladly acknowledge the [Root.PrimaryTitle.GetFullName]'s superior authority in the [From.PrimaryTitle.GetFullName], and trust this will serve as proof of our devotion.\n\nSincerely,\n[From.GetTitledName];;[Root.PrimaryTitle.GetFOA],\nIch bin Ihr bescheidener Diener. Ich erkenne gerne die übergeordnete Autorität des [Root.PrimaryTitle.GetFullName] im [From.PrimaryTitle.GetFullName] an und vertraue darauf, dass dies als Beweis für unsere Hingabe dient.\n\nGezeichnet,\n[From.GetTitledName];;;x
EVTDESC_Plus_1656;[Root.PrimaryTitle.GetFOA],\nI am your humble servant. I send with this letter a relative who has volunteered to personally serve the [Root.PrimaryTitle.GetFullName] as proof of our devotion.\n\nSincerely,\n[From.GetTitledName];;[Root.PrimaryTitle.GetFOA],\nIch bin Ihr bescheidener Diener. Ich sende mit diesem Brief einen Verwandten, der sich freiwillig bereit erklärt hat, dem [Root.PrimaryTitle.GetFullName] persönlich zu dienen, als Beweis für unsere Hingabe.\n\nMit freundlichen Grüßen,\n[From.GetTitledName];;;x
EVTDESC_Plus_1657;[Root.PrimaryTitle.GetFOA],\nI am your humble servant. I hereby pledge that, if [Root.Religion.GetHighGodName] grants us victory against the heathens, we will offer one of their temples to a [Root.Religion.GetName] holy order as proof of our devotion.\n\nSincerely,\n[From.GetTitledName];;[Root.PrimaryTitle.GetFOA],\nIch bin Ihr bescheidener Diener. Ich verspreche hiermit, dass wir, wenn [Root.Religion.GetHighGodName] uns den Sieg über die Heiden gewährt, einen ihrer Tempel einem heiligen Orden von [Root.Religion.GetName] als Beweis unserer Hingabe opfern werden.\n\nAufrichtig,\n[From.GetTitledName];;;x
EVTDESC_Plus_1658;[Root.PrimaryTitle.GetFOA],\nFor the [Root.PrimaryTitle.GetRulerTitle] to ask so much of a loyal subject is beyond the pale. I will not do it.\n\nWith respect,\n[From.GetTitledName];;[Root.PrimaryTitle.GetFOA],\nDass der [Root.PrimaryTitle.GetRulerTitle] so viel von einem loyalen Untertan verlangt, geht über das normale Maß hinaus. Ich werde es nicht tun.\n\nMit Respekt,\n[From.GetTitledName];;;x
EVTDESC_Plus_1659;With the victory against the heathens, you are reminded of your promise to surrender a newly-conquered temple for the use of the [Root.Religion.GetName] faith.;;Mit dem Sieg über die Heiden werdet Ihr an Euer Versprechen erinnert, einen neu eroberten Tempel für den Gebrauch des [Root.Religion.GetName]-Glaubens zu überlassen.;;;x
EVTOPTA_Plus_1659;I gave my vow to [Root.Religion.GetHighGodName];;Ich habe mein Gelübde an [Root.Religion.GetHighGodName];;;x
EVTOPTB_Plus_1659;They should conquer their own temples!;;Sie sollten ihre eigenen Tempel erobern!;;;x
AGREE_HOLY_SANCTION;Grant §Y[This.GetBestName]§! holy leave to attack;;Gewähre §Y[This.GetBestName]§! heilige Erlaubnis zum Angriff;;;x
ASK_MORE_HOLY_SANCTION;Demand [This.GetSheHe] provide you additional incentive;;Verlange [This.GetSheHe] einen zusätzlichen Anreiz für dich;;;x
REFUSE_HOLY_SANCTION;Refuse holy sanction;;Verweigere heilige Sanktion;;;x
SANCTION_PLEDGE_TEMPLE;§Y[Root.GetTitledName]§! promises to surrender a temple to the [Root.Religion.GetName] faith upon victory\n;;§Y[Root.GetTitledName]§! verspricht, nach dem Sieg einen Tempel dem [Root.Religion.GetName]-Glauben zu überlassen\n;;;x
WILL_RECEIVE_SANCTION;§Y[Root.GetTitledName]§! receives holy sanction against §Y[sanction_target.GetBestName]§!\n;;§Y[Root.GetTitledName]§! erhält heilige Sanktion gegen §Y[sanction_target.GetBestName]§!\n;;;x
