#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;x
EVTDESC_Plus_524;Your Grace, the vile Polish have taken the Moravian territories from us and in their naivety they think they could claim the Duchy of Bohemia as well! Of course we could defeat them single-handedly, the problem is that they are a little bit more powerful at the moment and so we should probably resort to some more cunning tactics...;;Euer Gnaden, die niederträchtigen Polen haben uns die mährischen Gebiete genommen, und in ihrer Naivität glauben sie, sie könnten auch das Herzogtum Böhmen beanspruchen! Natürlich könnten wir sie im Alleingang besiegen, das Problem ist nur, dass sie im Moment etwas mächtiger sind und wir daher wohl zu einer etwas raffinierteren Taktik greifen sollten...;;;x
EVTOPTA_Plus_524;A temporary setback;;Ein vorübergehender Rückschlag;;;x
EVTOPTB_Plus_524;They will never take our freedom!! Hopefully;;Sie werden uns niemals die Freiheit nehmen!! Hoffentlich;;;x
EVTDESC_Plus_535;The Bulgarian state has finally perished by your hands and their 'empire' has collapsed into ruins. The conflict that has lasted decades is over and we can rejoice that our northern borders are safe once more and our control of the Balkans is undisputed. For this achievement you are going to be known for at least another millennium.;;Der bulgarische Staat ist durch eure Hand endgültig untergegangen und sein "Reich" ist in Trümmer zerfallen. Der jahrzehntelange Konflikt ist vorbei, und wir können uns freuen, dass unsere nördlichen Grenzen wieder sicher sind und wir den Balkan unangefochten beherrschen. Für diese Errungenschaft werden Sie noch mindestens ein Jahrtausend lang bekannt sein.;;;x
EVTOPTA_Plus_535;Call me the Bulgar-Slayer!;;Nennt mich den Bulgar-Töter!;;;x
EVTDESC_Plus_536;My lord, nothing less than a miracle has occurred. We have repelled the full scale Byzantine invasion and our Empire is safe once more. But discontent is growing in the Roman lands and the position of the Basileus is balancing on the edge. Maybe we could benefit from that?;;Mein Herr, nichts weniger als ein Wunder ist geschehen. Wir haben die byzantinische Invasion in vollem Umfang zurückgeschlagen, und unser Reich ist wieder sicher. Doch in den römischen Ländern wächst die Unzufriedenheit, und die Position des Basileus steht auf der Kippe. Vielleicht könnten wir davon profitieren?;;;x
EVTOPTA_Plus_536;Take them down!;;Macht sie nieder!;;;x
EVTOPTB_Plus_536;Macedonia will be more than enough;;Mazedonien wird mehr als genug sein;;;x
EVTOPTC_Plus_536;We should be grateful for what we have;;Wir sollten dankbar sein für das, was wir haben;;;x
EVTDESC_Plus_537;A Christian monk by the name of Sigfrid has arrived from the Catholic churches of Västergotland. He would like to preach at Your court and show You the benefits of Christianity.;;Ein christlicher Mönch namens Sigfrid ist aus den katholischen Kirchen von Västergotland gekommen. Er möchte an Eurem Hof predigen und Euch die Vorzüge des Christentums zeigen.;;;x
EVTOPTA_Plus_537;What can I do?;;Was kann ich tun?;;;x
EVTDESC_Plus_538;Sigfrid has continued preaching his religion in our capital, and he seems to be gathering a larger and larger audience. After listening to one of his sermons, you have to admit that the new faith may have some advantages...;;Sigfrid hat seine Predigten in unserer Hauptstadt fortgesetzt, und er scheint immer mehr Zuhörer zu finden. Nachdem Ihr einer seiner Predigten zugehört habt, müsst Ihr zugeben, dass der neue Glaube einige Vorteile haben könnte...;;;x
EVTOPTA_Plus_538;It is for the good of the realm;;Es ist für das Wohl des Reiches.;;;x
EVTOPTB_Plus_538;We shall bow to none!;;Wir werden uns vor niemandem verbeugen!;;;x
EVTNAME_Plus_539;Swedish King Converts;;Schwedischer König konvertiert;;;x
EVTDESC_Plus_539;The Pagan King of Sweden has decided to be baptized by Siegfried of Glastonbury and converted to Christianity. It looks like that the era of the Old Gods is over.;;Der heidnische König von Schweden hat beschlossen, sich von Siegfried von Glastonbury taufen zu lassen und zum Christentum zu konvertieren. Es sieht so aus, als ob die Ära der alten Götter vorbei ist.;;;x
EVTOPTA_Plus_539;What's that noise? Oh, that is Valhalla crumbling!;;Was ist das für ein Geräusch? Oh, das ist das Zerbröckeln von Walhalla!;;;x
EVTNAME_Plus_541;Fall of the Córdoban Caliphate;;Untergang des Kalifats von Córdoban;;;x
EVTDESC_Plus_541;A messenger has arrived from Iberia - the last remnants of the Caliphate of Córdoba has been destroyed. It was the last bastion of the Umayyad Empire, the greatest Muslim realm the world has ever seen.;;Ein Bote aus Iberien ist eingetroffen - die letzten Überreste des Kalifats von Córdoba sind zerstört worden. Es war die letzte Bastion des Umayyaden-Reiches, des größten muslimischen Reiches, das die Welt je gesehen hat.;;;x
EVTOPTA_Plus_541;So it goes;;Es geht also;;;x
EVTNAME_Plus_542;Fall of the Caliphate of Cairo;;Untergang des Kalifats von Kairo;;;x
EVTDESC_Plus_542;A messenger has arrived from Egypt - the last remnants of the Caliphate of Cairo, an Empire created by the Fatimids has fallen to obscurity.;;Ein Bote aus Ägypten ist eingetroffen - die letzten Überreste des Kalifats von Kairo, eines von den Fatimiden gegründeten Reichs, sind in Vergessenheit geraten.;;;x
EVTDESC_Plus_543;The forces you ordered to assemble are now ready to invade the Kingdom of England. We shall teach the Anglo-Saxons a lesson they will not forget!;;Die Truppen, die Ihr zu versammeln befohlen habt, sind nun bereit, in das Königreich England einzufallen. Wir werden den Angelsachsen eine Lektion erteilen, die sie nicht vergessen werden!;;;x
EVTOPTA_Plus_543;To the longships!;;Zu den Langschiffen!;;;x
EVTOPTB_Plus_543;I've changed my mind;;Ich habe meine Meinung geändert.;;;x
EVTDESC_Plus_544;My King! The dreadful Norse ruler of Denmark, vile Sweyn Forkbeard has finished consolidating his gains in Norway and now he has stated that he is going to invade England as many Vikings have done before...;;Mein König! Der schreckliche nordische Herrscher Dänemarks, der abscheuliche Sweyn Forkbeard, hat seine Macht in Norwegen gefestigt und will nun in England einfallen, wie es schon viele Wikinger zuvor getan haben...;;;x
EVTDESC_Plus_545;After years of careful planning, Olaf Haraldsson, the last male descendant of Harald Fairhair has raised a large army of exiles, mercenaries and hopefuls, declaring intention to retake the Crown of Norway by force.;;Nach jahrelanger sorgfältiger Planung hat Olaf Haraldsson, der letzte männliche Nachkomme von Harald Fairhair, ein großes Heer aus Verbannten, Söldnern und Hoffnungsträgern aufgestellt und seine Absicht erklärt, die Krone Norwegens mit Gewalt zurückzuerobern.;;;x
EVTDESC_Plus_547;A papal bull has arrived demanding the return of Holy Rome to the Papacy.;;Eine päpstliche Bulle ist eingetroffen, die die Rückgabe des Heiligen Roms an das Papsttum fordert.;;;x
EVTOPTA_Plus_547;Accept;;Annehmen;;;x
EVTOPTB_Plus_547;Refuse;;Ablehnen;;;x
EVTDESC_Plus_549;Attacking [From.GetTitledName] may be a mistake -- as the head of the [From.Religion.GetName] faith, [From.GetSheHe] has the right to excommunicate us...a right [From.GetSheHe] has now chosen to exercise.;;Es könnte ein Fehler sein, [From.GetTitledName] anzugreifen - als Oberhaupt des [From.Religion.GetName]-Glaubens hat [From.GetSheHe] das Recht, uns zu exkommunizieren ... ein Recht, von dem [From.GetSheHe] nun Gebrauch machen will.;;;x
EVTOPTA_Plus_549;That won't stop me!;;Das wird mich nicht aufhalten!;;;x
EVTDESC_Plus_550;[rightful_relhead.GetTitledName] has sent a formal request that we aid [rightful_relhead.GetHerHim] in [rightful_relhead.GetHerHis] war against [relhead_enemy.GetTitledName]. As a righteous [Root.Religion.GetName], it is my duty to protect the [rightful_relhead.PrimaryTitle.GetRulerTitle]...or is it? What could [rightful_relhead.GetSheHe] truly do if I refuse?;;[rightful_relhead.GetTitledName] hat eine formelle Anfrage geschickt, dass wir [rightful_relhead.GetHerHim] im Krieg gegen [relhead_enemy.GetTitledName] unterstützen. Als rechtschaffener [Root.Religion.GetName] ist es meine Pflicht, den [rightful_relhead.PrimaryTitle.GetRulerTitle] zu beschützen ... oder doch nicht? Was könnte [rightful_relhead.GetSheHe] wirklich tun, wenn ich mich weigere?;;;x
EVTOPTA_Plus_550;We will defend the [rightful_relhead.PrimaryTitle.GetRulerTitle];;Wir werden den [rightful_relhead.PrimaryTitle.GetRulerTitle] verteidigen.;;;x
EVTOPTB_Plus_550;We will send volunteers and donations;;Wir werden Freiwillige und Spenden schicken;;;x
EVTOPTC_Plus_550;I see no reason to get involved;;Ich sehe keinen Grund, mich zu engagieren;;;x
EVTOPTD_Plus_550;We will donate to the [rightful_relhead.PrimaryTitle.GetRulerTitle]'s cause;;Wir werden für die Sache des [rightful_relhead.PrimaryTitle.GetRulerTitle] spenden;;;x
EVTNAME_Plus_553;The Bræðralag Founded;;Der Bræðralag wurde gegründet;;;x
EVTDESC_Plus_553;We have founded the Bræðralag, a fellowship of sworn brethren fighting for a place in Valhalla!;;Wir haben die Bræðralag gegründet, eine Gemeinschaft von eingeschworenen Brüdern, die für einen Platz in Walhalla kämpfen!;;;x
EVTNAME_Plus_554;The Bræðralag;;Die Bræðralag;;;x
EVTDESC_Plus_554;The Bræðralag are proud heathen warriors who swear oaths of brotherhood to each other, and swear to fight until they please Oðinn and the heathen gods.;;Die Bræðralag sind stolze heidnische Krieger, die sich gegenseitig Brüderlichkeit versprechen und schwören, zu kämpfen, bis sie Oðinn und den heidnischen Göttern gefallen.;;;x
EVTOPTA_Plus_554;Their place in Valhalla is assured!;;Ihr Platz in Walhalla ist ihnen gewiss!;;;x
EVTOPTB_Plus_554;More barbaric miscreants to be slaughtered...;;Noch mehr barbarische Schurken, die abgeschlachtet werden müssen...;;;x
EVTNAME_Plus_555;The Jomsvikings Founded;;Die Jomsvikings gegründet;;;x
EVTDESC_Plus_555;We have founded the Jomsvikings, a brotherhood of berserker warriors who wear wolf-skins and unleash their fury on the enemies of the Norse!;;Wir haben die Jomswikinger gegründet, eine Bruderschaft von Berserkerkriegern, die Wolfshäute tragen und ihre Wut auf die Feinde der Nordmänner entfesseln!;;;x
EVTNAME_Plus_556;The Jomsvikings;;Die Jomswikinger;;;x
EVTDESC_Plus_556;A band of fierce Vikings have established a warrior brotherhood. These Jomsvikings are devoted to Thor, Odin and the other Norse gods. They brook no quarter on the battlefield and will permit only the strongest and ablest warriors amongst their number.\n\nThough there are those who would dismiss them as simple brigands, the Jomsvikings have vowed to defend all Norse lands being encroached by Christendom or other foreign religions.;;Eine Bande grimmiger Wikinger hat eine Kriegerbruderschaft gegründet. Diese Jomswikinger sind Thor, Odin und den anderen nordischen Göttern treu ergeben. Sie dulden kein Pardon auf dem Schlachtfeld und lassen nur die stärksten und fähigsten Krieger in ihren Reihen zu. Obwohl manche sie als einfache Räuber abtun würden, haben die Jomswikinger geschworen, alle nordischen Gebiete zu verteidigen, die vom Christentum oder anderen fremden Religionen eingenommen werden.;;;x
EVTDESC_Plus_557;Now that control of the kingdom has left Basque hands, a new name should be decided for this kingdom. Yourself and your council have decided on the name Navarra;;Nun, da die Kontrolle über das Königreich nicht mehr in baskischen Händen liegt, sollte ein neuer Name für dieses Königreich beschlossen werden. Ihr selbst und Euer Rat haben sich für den Namen Navarra entschieden;;;x
EVTNAME_Plus_557;The Kingdom of Nevarra;;Das Königreich von Nevarra;;;x
EVTDESC_Plus_558;Now that the war is over, and [Root.GetTitledFirstName] has handed out titles to deserving generals, the Magyar soldiers have largely disbanded and have begun to settle into their new homes.;;Jetzt, da der Krieg vorbei ist und [Root.GetTitledFirstName] die Titel an verdiente Generäle vergeben hat, haben sich die magyarischen Soldaten weitgehend aufgelöst und begonnen, sich in ihrer neuen Heimat niederzulassen.;;;x
EVTOPTA_Plus_558;This is our home, now;;Dies ist jetzt unser Zuhause;;;x
EVTNAME_Plus_560;The Harii;;Die Harii;;;x
EVTDESC_Plus_560;We have refounded the Harii, a fierce order of Germanic warriors who held back the Romans in ancient days. They will be used against enemies of the faith again.;;Wir haben die Harii wiedergegründet, einen wilden Orden germanischer Krieger, die in der Antike die Römer zurückhielten. Sie werden wieder gegen Feinde des Glaubens eingesetzt werden.;;;x
EVTNAME_Plus_561;The Harii Founded;;Die Harii wurden gegründet;;;x
EVTDESC_Plus_561;The Harii have been refounded. These Germanic warriors once held back the Roman Empire and are loyal to their pagan faith. They will fight their enemies to the bitter end.;;Die Harii sind wiedergegründet worden. Diese germanischen Krieger hielten einst das Römische Reich zurück und sind ihrem heidnischen Glauben treu. Sie werden ihre Feinde bis zum bitteren Ende bekämpfen.;;;x
EVTOPTA_Plus_561;They honor their ancestors!;;Sie ehren ihre Vorfahren!;;;x
EVTDESC_Plus_562;[From.GetTitledName] has issued a call that [Root.GetTitledName] has become decadent and corrupt, and that neither he nor his descendants deserve to hold the [From.Religion.GetName] Caliphate. Whether [From.GetTitledFirstNameNoRegnal] will make a move against the [Root.PrimaryTitle.GetRulerTitle] is currently unknown.;;[From.GetTitledName] hat einen Aufruf veröffentlicht, dass [Root.GetTitledName] dekadent und korrupt geworden ist und dass weder er noch seine Nachkommen es verdienen, das Kalifat von [From.Religion.GetName] zu halten. Ob [From.GetTitledFirstNameNoRegnal] gegen den [Root.PrimaryTitle.GetRulerTitle] vorgehen wird, ist derzeit nicht bekannt.;;;x
EVTOPTA_Plus_562;How dare he!;;Wie kann er es nur wagen!;;;x
EVTOPTB_Plus_562;This is how it must be;;So muss es sein;;;x
EVTOPTC_Plus_562;[From.GetTitledFirstNameNoRegnal] is absolutely right;;[From.GetTitledFirstNameNoRegnal] hat absolut Recht;;;x
EVTOPTD_Plus_562;No, I support [Root.GetTitledFirstNameNoRegnal];;Nein, ich unterstütze [Root.GetTitledFirstNameNoRegnal];;;x
EVTOPTE_Plus_562;This is none of my concern;;Das geht mich nichts an;;;x
EVTDESC_Plus_563;The High King of Ireland is traditionally held by an Irish king who can prove dominance over the others. [From.GetTitledName] has declared that [From.GetSheHe] is more deserving of the title than [Root.GetTitledFirstNameNoRegnal], and intends to press [From.GetHerHis] claim to it.;;Das Amt des Hochkönigs von Irland wird traditionell von einem irischen König bekleidet, der seine Dominanz über die anderen beweisen kann. [From.GetTitledName] hat erklärt, dass [From.GetSheHe] den Titel mehr verdient als [Root.GetTitledFirstNameNoRegnal], und beabsichtigt, [From.GetHerHis] Anspruch auf den Titel zu erheben.;;;x
EVTOPTA_Plus_563;I dare [From.GetHerHim] to try!;;Ich fordere [From.GetHerHim] auf, es zu versuchen!;;;x
EVTNAME_Plus_564;The Rise of [Root.GetTitledFirstNameNoRegnal];;Der Aufstieg von [Root.GetTitledFirstNameNoRegnal];;;x
EVTDESC_Plus_564;[Root.GetBestName] has proven himself a capable warrior, to the point that he has inspired his [Root.Culture.GetName] followers to assemble their clans and follow him as their nomadic leader. Nearby rulers are already fearing what this could mean to the balance of power in their region.;;[Root.GetBestName] hat sich als fähiger Krieger erwiesen, und zwar so sehr, dass er seine [Root.Culture.GetName]-Anhänger dazu inspiriert hat, ihre Clans zu versammeln und ihm als ihrem nomadischen Anführer zu folgen. Die benachbarten Herrscher fürchten bereits, was dies für das Gleichgewicht der Kräfte in ihrer Region bedeuten könnte.;;;x
EVTOPTA_Plus_564;Let all tremble before us!;;Alle sollen vor uns zittern!;;;x
EVTNAME_Plus_566;Eastern Roman Empire?;;Oströmisches Reich?;;;x
EVTDESC_Plus_566;[Root.GetHerHisCap] majesty, [Root.GetTitledFirstName] stands today in front of the nobility, clergy, foreign dignitaries, and -most importantly- [Root.GetHighGodName]. An announcement whose words carry the heaviest of weights is made as a new chapter in history is written: The [Root.PrimaryTitle.GetFullName], and most importantly, [Root.GetTitle] [Root.GetDynName] claims succession to the Roman administration in the East. As [Root.GetSheHe] is confirmed by the [Root.GetPriestTitle]s, [Root.GetBestName] is coronated as rightful Emperor in the East.\nA new era has begun, and history will eventually prove whether or not this display of grandiosity was just, or if it will lead to a downfall of vanity.;;Majestät, [Root.GetHerHisCap], [Root.GetTitledFirstName] steht heute vor dem Adel, dem Klerus, ausländischen Würdenträgern und - am wichtigsten - [Root.GetHighGodName]. Eine Ankündigung, deren Worte das schwerste Gewicht haben, wird gemacht, während ein neues Kapitel in der Geschichte geschrieben wird: Der [Root.PrimaryTitle.GetFullName] und vor allem der [Root.GetTitle] [Root.GetDynName] beanspruchen die Nachfolge der römischen Verwaltung im Osten. Da [Root.GetSheHe] von den [Root.GetPriestTitle]s bestätigt wird, wird [Root.GetBestName] als rechtmäßiger Kaiser im Osten gekrönt.\nEine neue Ära hat begonnen, und die Geschichte wird schließlich beweisen, ob diese Zurschaustellung von Grandiosität gerecht war oder ob sie zu einem Untergang der Eitelkeit führen wird.;;;x
EVTOPTA_Plus_566;Praise [Root.GetHighGodName]! Long live the [Root.GetTitle]!;;Gelobt sei [Root.GetHighGodName]! Lang lebe das [Root.GetTitle]!;;;x
EVTNAME_Plus_569;Western Roman Empire?;;Weströmische Reich?;;;x
EVTDESC_Plus_569;[Root.GetHerHisCap] majesty, [Root.GetTitledFirstName] stands today in front of the nobility, clergy, foreign dignitaries, and -most importantly- [Root.GetHighGodName]. An announcement whose words carry the heaviest of weights is made as a new chapter in history is written: The [Root.PrimaryTitle.GetFullName], and most importantly, [Root.GetTitle] [Root.GetDynName] claims succession to the Roman administration in the West. As [Root.GetSheHe] is confirmed by the [Root.GetPriestTitle]s, [Root.GetBestName] is coronated as rightful Emperor in the West.\nA new era has begun, and history will eventually prove whether or not this display of grandiosity was just, or if it will lead to a downfall of vanity.;;Majestät, [Root.GetHerHisCap], [Root.GetTitledFirstName] steht heute vor dem Adel, dem Klerus, ausländischen Würdenträgern und - am wichtigsten - [Root.GetHighGodName]. Eine Ankündigung, deren Worte das schwerste Gewicht haben, wird gemacht, während ein neues Kapitel in der Geschichte geschrieben wird: Der [Root.PrimaryTitle.GetFullName] und vor allem der [Root.GetTitle] [Root.GetDynName] beanspruchen die Nachfolge der römischen Verwaltung im Westen. Da [Root.GetSheHe] von den [Root.GetPriestTitle]s bestätigt wird, wird [Root.GetBestName] als rechtmäßiger Kaiser im Westen gekrönt.\nEine neue Ära hat begonnen, und die Geschichte wird schließlich beweisen, ob diese Zurschaustellung von Grandiosität gerecht war oder ob sie zu einem Untergang der Eitelkeit führen wird.;;;x
