#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
###Sacred Symbols;;;;;;;;;;;;;;x
sacred_bear;Sacred Bears;;Heilige Bären;;;;;;;;;;;x
sacred_bear_desc;The Bear is highly sacred in this region, thought to be the earthly avatar of many powerful gods and goddesses. ;;Der Bär ist in dieser Region hochheilig und gilt als irdische Verkörperung vieler mächtiger Götter und Göttinnen. ;;;;;;;;;;;x
sacred_horse;Sacred Horses;;Heilige Pferde;;;;;;;;;;;x
sacred_horse_desc;Protected by Macha, the white horses are a sign of the favor she has for this region.;;Die weißen Pferde stehen unter dem Schutz von Macha und sind ein Zeichen für ihre Gunst für diese Region.;;;;;;;;;;;x
sacred_yew;Sacred Yew Trees;;Heilige Eibenbäume;;;;;;;;;;;x
sacred_yew_desc;A symbol of immortality, the mighty yew trees that grow in the sacred groves are a gift from the Gods.;;Die mächtigen Eiben, die in den heiligen Hainen wachsen, sind ein Symbol der Unsterblichkeit und ein Geschenk der Götter.;;;;;;;;;;;x
sacred_stag;Sacred Stags;;Heilige Hirsche;;;;;;;;;;;x
sacred_stag_desc;Companion to the Gods and the many spirits of the land, the stags and deer of this area are particularly healthy.;;Als Gefährten der Götter und der vielen Geister des Landes sind die Hirsche und Rehe dieser Gegend besonders gesund.;;;;;;;;;;;x
sacred_dog;Sacred Dogs;;Heilige Hunde;;;;;;;;;;;x
sacred_dog_desc;Dogs were seen to be keen-scented, good at hunting, guarding and healing themselves, their abundance in this region is clearly a gift.;;Hunde galten als scharfsinnig, gut im Jagen, im Bewachen und im Heilen. Ihr Überfluss in dieser Region ist eindeutig ein Geschenk.;;;;;;;;;;;x
sacred_oak;Sacred Oaks;;Heilige Eichen;;;;;;;;;;;x
sacred_oak_desc;The great Oaks and the sacred mistletoe that they bear are of utmost importance to the Celts.;;Die großen Eichen und die heilige Mistel, die sie tragen, sind für die Kelten von größter Bedeutung.;;;;;;;;;;;x
sacred_standing_stones;Standing Stones;;Stehende Steine;;;;;;;;;;;x
sacred_standing_stones_desc;Often the site of pilgrimages, standing stones are a boon for any lord, their presence lending prestige and protection.;;Stehende Steine, die oft Ziel von Wallfahrten sind, sind ein Segen für jeden Herrscher, denn ihre Anwesenheit verleiht Prestige und Schutz.;;;;;;;;;;;x
sacred_lake;Sacred Lake;;Heiliger See;;;;;;;;;;;x
sacred_lake_desc;This mysterious lake is often the recipient of gifts to the Gods, for its waters are considered a pathway to the Otherworld.;;Dieser geheimnisvolle See ist oft der Empfänger von Gaben an die Götter, denn sein Wasser gilt als Weg in die Anderswelt.;;;;;;;;;;;x
sacred_source;Sacred Spring;;Heilige Quelle;;;;;;;;;;;x
sacred_source_desc;The waters flowing from this source are thought to hold healing powers and are thus sacred.;;Das Wasser, das aus dieser Quelle fließt, soll heilende Kräfte besitzen und ist daher heilig.;;;;;;;;;;;x
sacred_river;Sacred River;;Heiliger Fluss;;;;;;;;;;;x
sacred_river_desc;A goddess is believed to reside in the waters of this river, blessing all peoples living near it.;;Man glaubt, dass eine Göttin in den Wassern dieses Flusses wohnt und alle Völker segnet, die in seiner Nähe leben.;;;;;;;;;;;x
give_offerings_sidhe;Offerings to the Sidhe;;Opfergaben an die Sidhe;;;;;;;;;;;x
give_offerings_sidhe_desc;The spirits and minor gods of the land must also be appeased.;;Auch die Geister und Nebengötter des Landes müssen besänftigt werden.;;;;;;;;;;;x
prepare_offerings;Prepare a ceremony to appease the sidhe.\n;;Bereite eine Zeremonie vor, um die Sidhe zu besänftigen.\n;;;;;;;;;;;x
sidhe_angry;Restless Sidhe;;Rastlose Sidhe;;;;;;;;;;;x
sidhe_angry_desc;The Sidhe in this province are restless and are the cause of many troubles.;;Die Sidhe in dieser Provinz sind ruhelos und die Ursache vieler Probleme.;;;;;;;;;;;x
sidhe_offerings_good;Sidhe appreciate offerings;;Sidhe schätzen Opfergaben;;;;;;;;;;;x
sidhe_offerings_good_desc;Recent offerings to the Sidhe has put this ruler in good standing with them.;;Die jüngsten Opfergaben an die Sidhe haben diesen Herrscher in ein gutes Verhältnis zu ihnen gebracht.;;;;;;;;;;;x
sidhe_offerings_bad;Sidhe rejected offerings;;Sidhe lehnen Opfergaben ab;;;;;;;;;;;x
sidhe_offerings_bad_desc;The recent offerings made by this ruler to appease the Sidhe have been rejected;;Die jüngsten Opfergaben dieses Herrschers zur Besänftigung der Sidhe wurden abgelehnt.;;;;;;;;;;;x
sidhe_offerings_neutral;Sidhe accepted offerings;;Sidhe akzeptierten Opfergaben;;;;;;;;;;;x
sidhe_offerings_neutral_desc;An inferior offering left the spirits of the land satisfied, but wanting for more.;;Ein minderwertiges Opfer hat die Geister des Landes zufriedengestellt, aber sie verlangen nach mehr.;;;;;;;;;;;x
### Changelings;;;;;;;;;;;;;;x
changeling_trade_approved;You approve the trade.;Vous approuvez l'exorcisme.;Du billigst den Handel.;;Apruebas el exorcismo.;;;;;;;;;x
changeling_trade_denied;You refuse the trade.;Vous refusez l'exorcisme.;Ihr lehnt den Handel ab.;;Rechazas el exorcismo.;;;;;;;;;x
changeling_trade_begins;You pace back and forth.;Vous faites les cent pas.;Du gehst hin und her.;;Vas de un lado a otro.;;;;;;;;;x
changeling;Changeling;;Wechselbalg;;;;;;;;;;;x
changeling_desc;This character is thought to be a changeling, switched at birth by fairies;;Man glaubt, dass diese Figur ein Wechselbalg ist, der bei der Geburt von Feen vertauscht wurde.;;;;;;;;;;;x
### Divinations;;;;;;;;;;;;;;x
divination_bad;The gods are unsatisfied with our rule.\n;;Die Götter sind mit unserer Herrschaft unzufrieden.\n;;;;;;;;;;;x
###Thirteen Treasures;;;;;;;;;;;;;;x
treasure_cauldron;The Cauldron of Dyrnwch the Giant;;Der Kessel von Dyrnwch dem Riesen;;;;;;;;;;;x
treasure_cauldron_desc;If meat for a coward were put in it to boil, it would never boil, but if meat for a brave man were put in it, it would boil quickly.;;Wenn man Fleisch für einen Feigling hineinlegt, um es zu kochen, wird es nie kochen, aber wenn man Fleisch für einen tapferen Mann hineinlegt, wird es schnell kochen.;;;;;;;;;;;x
treasure_chariot;The Chariot of Morgan Mwynfawr;;Der Streitwagen von Morgan Mwynfawr;;;;;;;;;;;x
treasure_chariot_desc;If a man went in it, he might wish to be wherever he would, and he would be there quickly.;;Wenn ein Mann darin fährt, kann er sich wünschen, überall zu sein, wo er will, und er wird schnell dort sein.;;;;;;;;;;;x
treasure_chessboard;The Chessboard of Gwenddoleu ap Ceidio;;Das Schachbrett von Gwenddoleu ap Ceidio;;;;;;;;;;;x
treasure_chessboard_desc;If the pieces were set, they would play by themselves. The board was of gold, and the men of silver.;;Wenn die Figuren aufgestellt waren, spielten sie von selbst. Das Brett war aus Gold, und die Figuren aus Silber.;;;;;;;;;;;x
treasure_coat;The Coat of Padarn Beisrudd;;Der Mantel von Padarn Beisrudd;;;;;;;;;;;x
treasure_coat_desc;If a well-born man put it on, it would be the right size for him, if a churl, it would not go upon him.;;Wenn ein wohlgeborener Mann ihn anziehen würde, hätte er die richtige Größe für ihn, wenn ein Rüpel, würde er nicht zu ihm passen.;;;;;;;;;;;x
treasure_crock_and_dish;The Crock and Dish of Rhygenydd Ysgolhaig;;Der Topf und die Schale von Rhygenydd Ysgolhaig;;;;;;;;;;;x
treasure_crock_and_dish_desc;Whatever food might be wished for in them, it would be found.;;Was auch immer man sich an Nahrung wünschte, man würde es finden.;;;;;;;;;;;x
treasure_dyrnwyn;Dyrnwyn, the Sword of Rhydderch Hael;;Dyrnwyn, das Schwert von Rhydderch Hael;;;;;;;;;;;x
treasure_dyrnwyn_desc;If any man drew it except himself, it burst into a flame from the cross to the point, and all who asked it received it, but because of this property all shunned it, and therefore was he called Rhydderch Hael.;;Wenn jemand außer ihm selbst es zog, ging es vom Kreuz bis zur Spitze in Flammen auf, und alle, die es verlangten, erhielten es, aber wegen dieser Eigenschaft mieden es alle, und deshalb wurde es Rhydderch Hael genannt.;;;;;;;;;;;x
treasure_halter;The Halter of Clydno Eiddyn;;Das Halfter von Clydno Eiddyn;;;;;;;;;;;x
treasure_halter_desc;Which was fixed to a staple at the foot of his bed: whatever horse he might wish for, he would find in the halter.;;Es war an einer Klammer am Fußende seines Bettes befestigt: Was immer er sich für ein Pferd wünschte, er würde es im Halfter finden.;;;;;;;;;;;x
treasure_hamper;The Hamper of Gwyddno Garanhir;;Das Körbchen von Gwyddno Garanhir;;;;;;;;;;;x
treasure_hamper_desc;Food for one man would be put in it, and when it was opened, food for a hundred men would be found in it.;;Man füllte es mit Nahrung für einen Mann, und wenn man es öffnete, fand man darin Nahrung für hundert Männer.;;;;;;;;;;;x
treasure_horn;The Horn of Brân Galed;;Das Horn von Brân Galed;;;;;;;;;;;x
treasure_horn_desc;Whatever drink might be wished for was found in it;;Alles, was man sich an Getränken wünschte, fand man darin.;;;;;;;;;;;x
treasure_knife;The Knife of Llawfrodedd the Horseman;;Das Messer des Llawfrodedd, des Reiters;;;;;;;;;;;x
treasure_knife_desc;Which would serve for twenty-four men to eat at table.;;Das für vierundzwanzig Männer zum Essen bei Tisch dienen würde.;;;;;;;;;;;x
treasure_mantle_arthur;The Mantle of Arthur;;Der Mantel des Artus;;;;;;;;;;;x
treasure_mantle_arthur_desc;Whoever was under it could not be seen, and he could see everyone.;;Wer unter ihm war, konnte nicht gesehen werden, und er konnte jeden sehen.;;;;;;;;;;;x
treasure_mantle_tegau;The Mantle of Tegau Gold-Breast;;Der Mantel von Tegau Goldbrust;;;;;;;;;;;x
treasure_mantle_tegau_desc;For all unchaste women the mantle will not cover them, nor will it maintain a single color.;;Für alle unkeuschen Frauen wird der Mantel sie nicht bedecken, noch wird er eine einzige Farbe behalten.;;;;;;;;;;;x
treasure_stone_and_ring;The Stone and Ring of Eluned the Fortunate;;Der Stein und der Ring von Eluned dem Glücklichen;;;;;;;;;;;x
treasure_stone_and_ring_desc;If her lover wore the ring's stone within his hand and closed his fist about the stone he would be concealed.;;Wenn ihr Geliebter den Stein des Rings in der Hand trägt und seine Faust um den Stein schließt, wird er verborgen sein.;;;;;;;;;;;x
treasure_whetstone;The Whetstone of Tudwal Tudglyd;;Der Wetzstein von Tudwal Tudglyd;;;;;;;;;;;x
treasure_whetstone_desc;If a brave man sharpened his sword on the whetstone, then the sword would certainly kill any man from whom it drew blood. If a cowardly man used the whetstone, though, his sword would refuse to draw blood at all.;;Wenn ein tapferer Mann sein Schwert auf dem Schleifstein schärfte, dann würde das Schwert mit Sicherheit jeden Mann töten, von dem es Blut abzog. Wenn aber ein feiger Mann den Schleifstein benutzte, würde sein Schwert sich weigern, überhaupt Blut zu saugen.;;;;;;;;;;;x
###Druidic Caste;;;;;;;;;;;;;;x
learning_druidic_arts;Novice;;Novize;;;;;;;;;;;x
learning_druidic_arts_desc;This character is learning the secret arts and rituals of the Druids, he has much to learn;Franch;Dieser Charakter erlernt die geheimen Künste und Rituale der Druiden, er hat noch viel zu lernen.;;;;;;;;;;;x
bad_druid;Wizard;;Zauberer;;;;;;;;;;;x
bad_druid_desc;This druid has decided to use the ancient secrets of the druid for his own personal gain, his sacrilegious behavior is unfitting of a druid.;;Dieser Druide hat beschlossen, die uralten Geheimnisse der Druiden zu seinem eigenen Vorteil zu nutzen, sein frevelhaftes Verhalten ist unpassend für einen Druiden.;;;;;;;;;;;x
assign_bard;You should not be seeing this (Bard Assign);;Das solltest du nicht sehen (Barden zuweisen);;;;;;;;;;;x
assign_druid;You should not be seeing this (Druid Assign);;Das solltest du nicht sehen (Druide zuweisen);;;;;;;;;;;x
invite_druid_to_court;Invite Druid to Court;;Druide an den Hof einladen;;;;;;;;;;;x
invite_druid_to_court_desc;Invite a Druid to your court - this can only be done every two years;;Ladet einen Druiden an euren Hof ein - dies kann nur alle zwei Jahre geschehen;;;;;;;;;;;x


machas_javelin;Macha's Javelin;Javelote de Macha;Machas Speerwurf;;Jabalina de Macha;;;;;;;;;x
machas_javelin_desc;The most fearsome Gentlidecht warriors are said to have been gifted their javelins by Macha herself;Les guerriers Gentlidecht les plus redoutables auraient été offerts à leurs javelins par Macha elle-même;Die furchterregendsten Gentlidecht-Krieger sollen ihre Speere von Macha selbst geschenkt bekommen haben;;Se dice que los guerreros gentlidecht más temibles han sido dotados con sus jabalinas por la propia Macha.;;;;;;;;;x

celtic_leader;Fian;;;;;;;;;;;;;x
celtic_leader_desc;This character is a Féinnid, a veteran of the Fianna warbands.;Cette personne est un Féinnid, un vétéran de la compagnie de Fianna.;Dieser Charakter ist ein Féinnid, [Root.Geteineine] Veteran[Root.GetinFemale] der Fianna-Kriegsbande.;;Esta persona es un Féinnid, un veterano de la compañía Fianna.;;;;;;;;;x

crown_celtic_fylkir;Crown of Oak;Couronne de chêne;Eichenkrone;;Corona de roble;;;;;;;;;x
crown_celtic_fylkir_desc;The sacred crown worn by the reigning Archdruid, head of the Gentlidecht faith.;La couronne sacrée portée par l'Archidruide régnant, chef de la foi de Gentlidecht.;Die heilige Krone des regierenden Erzdruiden, Oberhaupt des Gentlidecht-Glaubens.;;La corona sagrada llevada por el reinado Arzodruida, cabeza de la fe Gentlidecht.;;;;;;;;;x
